Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,close,log_ret,rv_5,snp500_change
2020-12-23 05:00:00+00:00,214.08293413992092,214.51472413933897,211.86639945368125,212.07749938964844,18699600,0.0,0.0,3690.010009765625,212.07749938964844,-0.01312485999193976,0.1844342904885401,0.000745811250824957
2020-12-24 05:00:00+00:00,212.46126778250064,214.5626619609656,212.25016788795264,213.73745727539065,10550600,0.0,0.0,3703.06005859375,213.73745727539065,0.0077966556529885985,0.1890727547966471,0.0035365890047962534
2020-12-28 05:00:00+00:00,215.36870333861185,216.8847779666073,213.99656846423383,215.8580780029297,17933500,0.0,0.0,3735.360107421875,215.8580780029297,0.009872718770137113,0.18288302898434894,0.008722529021144565
2020-12-29 05:00:00+00:00,217.1534351478008,217.98823003223873,214.53389577009193,215.0808258056641,17403200,0.0,0.0,3727.0400390625,215.0808258056641,-0.0036072539899034907,0.15274631753679355,-0.00222738052560012
2020-12-30 05:00:00+00:00,216.1171387725915,216.50096346628425,212.50927450036977,212.7107696533203,20272300,0.0,0.0,3732.0400390625,212.7107696533203,-0.011080537470784746,0.1675745381258809,0.0013415471654707467
2020-12-31 05:00:00+00:00,212.72995237585465,213.97735693650276,210.7916780475065,213.4208221435547,20942100,0.0,0.0,3756.070068359375,213.4208221435547,0.003332553422704785,0.13682989119232053,0.006438845522919845
2021-01-04 05:00:00+00:00,213.52638643641092,213.9773713050936,206.1187381508586,208.88221740722656,37130100,0.0,0.0,3700.64990234375,208.88221740722656,-0.021495367380321612,0.1945552322000883,-0.014754827521051062
2021-01-05 05:00:00+00:00,208.469620064535,209.67864963168427,206.97274025893688,209.0837249755859,23823000,0.0,0.0,3726.860107421875,209.0837249755859,0.0009642296825574196,0.16003536746835192,0.007082595157549276
2021-01-06 05:00:00+00:00,203.58554280387045,207.73076146630103,203.36485276551585,203.6623077392578,35930700,0.0,0.0,3748.139892578125,203.6623077392578,-0.026271501703960386,0.2087818386663658,0.005709842747752214
2021-01-07 05:00:00+00:00,205.37990242724453,210.46546654506324,205.0632671621536,209.45794677734375,27694500,0.0,0.0,3803.7900390625,209.45794677734375,0.028059719827675723,0.3463527206646591,0.014847403800101189
2021-01-08 05:00:00+00:00,209.83213069780732,211.6552648790283,208.24889607857537,210.73410034179688,22956200,0.0,0.0,3824.679931640625,210.73410034179688,0.006074162978043311,0.35007845041666025,0.005491862685268911
2021-01-11 05:00:00+00:00,209.6306218270501,210.05282160222308,207.9610176183424,208.69027709960935,23031300,0.0,0.0,3799.610107421875,208.69027709960935,-0.009745925747155972,0.31849846402048043,-0.006554750898592476
2021-01-12 05:00:00+00:00,207.74035589548853,208.31608560211117,204.68902651806664,206.23387145996097,23249300,0.0,0.0,3801.18994140625,206.23387145996097,-0.0118404018956973,0.3284089990286993,0.0004157884466327033
2021-01-13 05:00:00+00:00,205.3606979407413,207.98982744101792,205.27432823721875,207.5868225097656,20087100,0.0,0.0,3809.840087890625,207.5868225097656,0.006538850715517222,0.25465104413870404,0.0022756417379066196
2021-01-14 05:00:00+00:00,207.17420728087288,208.66149665183417,204.1324683776545,204.4011383056641,29480800,0.0,0.0,3795.5400390625,204.4011383056641,-0.0154652465664596,0.16545993792652072,-0.0037534511943366766
2021-01-15 05:00:00+00:00,204.88093687983877,205.83087188668628,203.45121734402417,204.0461273193359,31746500,0.0,0.0,3768.25,204.0461273193359,-0.0017383447294420677,0.1402232597492146,-0.007190027975370938
2021-01-19 05:00:00+00:00,205.10159063568324,208.2008994612492,204.02691096298452,207.68275451660156,30480900,0.0,0.0,3798.909912109375,207.68275451660156,0.01766561410638258,0.21482513107072246,0.008136379515524483
2021-01-20 05:00:00+00:00,208.89179464606343,216.6544674866323,208.49837984592523,215.2631378173828,37777300,0.0,0.0,3851.85009765625,215.2631378173828,0.03584947990043942,0.3089397880511757,0.013935625421946263
2021-01-21 05:00:00+00:00,215.6086111691637,217.1438808555298,213.42086138301295,215.86769104003903,30709400,0.0,0.0,3853.070068359375,215.86769104003903,0.0028045019211649868,0.3116125552603083,0.0003167233075522802
2021-01-22 05:00:00+00:00,217.89231390553917,220.76134336758977,216.66410405188256,216.8080291748047,30172700,0.0,0.0,3841.469970703125,216.8080291748047,0.004346625296164833,0.24238409002849598,-0.0030106116552376383
2021-01-25 05:00:00+00:00,219.8497492395992,220.48304900698852,215.14801018418993,220.2431640625,33152100,0.0,0.0,3855.360107421875,220.2431640625,0.015719923342108724,0.2106238065272304,0.0036158389430824833
2021-01-26 05:00:00+00:00,222.47890098214344,224.7050257283065,220.7709212912737,222.9298858642578,49169600,0.0,0.0,3849.6201171875,222.9298858642578,0.012125081696213931,0.21033828282863323,-0.0014888337468982327
2021-01-27 05:00:00+00:00,228.370418546826,230.71169744934377,220.82843691168193,223.4767608642578,69870600,0.0,0.0,3750.77001953125,223.4767608642578,0.002450121554355545,0.09605411716098827,-0.025677883699462
2021-01-28 05:00:00+00:00,226.07721332535695,232.8227781553172,225.57824844045945,229.26287841796875,49111200,0.0,0.0,3787.3798828125,229.26287841796875,0.025561855452422812,0.14797038921427305,0.009760625975629766
2021-01-29 05:00:00+00:00,226.44177281435503,228.38963718019693,221.989509315086,222.5748291015625,42503100,0.0,0.0,3714.239990234375,222.5748291015625,-0.029605930228559858,0.3360218155005467,-0.019311475173124593
2021-02-01 05:00:00+00:00,225.54942071149748,232.6883990922533,223.02582637835744,229.9537048339844,33314200,0.0,0.0,3773.860107421875,229.9537048339844,0.03261464969709239,0.38676048407769803,0.016051767614439383
2021-02-02 05:00:00+00:00,231.53696622596047,232.5060961930559,229.03256665892405,229.8193817138672,25916300,0.0,0.0,3826.31005859375,229.8193817138672,-0.0005843018126499951,0.39003383273696396,0.013898223484416938
2021-02-03 05:00:00+00:00,229.87695268863132,235.1736017454573,229.57948305731,233.1681671142578,27158100,0.0,0.0,3830.169921875,233.1681671142578,0.014466236983053044,0.3922967367023606,0.0010087690809532646
2021-02-04 05:00:00+00:00,232.84192558169505,233.39846040880124,230.64457129523996,232.2182159423828,25296100,0.0,0.0,3871.739990234375,232.2182159423828,-0.004082424951819863,0.36663721102411767,0.010853322230420792
2021-02-05 05:00:00+00:00,232.42931297571351,233.4368326563768,230.69254834518915,232.40052795410156,18054800,0.0,0.0,3886.830078125,232.40052795410156,0.0007847811715330406,0.24040593509141733,0.003897495164625342
2021-02-08 05:00:00+00:00,233.31208694294955,233.82064184477537,231.0667674169925,232.65960693359375,22211900,0.0,0.0,3915.590087890625,232.65960693359375,0.0011141742190227725,0.11246449139252132,0.007399348360373592
2021-02-09 05:00:00+00:00,232.0838785985648,234.85694793762076,231.61371348356545,233.90701293945312,23565000,0.0,0.0,3911.22998046875,233.90701293945312,0.005347184838856206,0.11061719251679793,-0.0011135249921484514
2021-02-10 05:00:00+00:00,235.0872579374984,235.97003282257953,231.1435486574617,232.99546813964844,22186700,0.0,0.0,3909.8798828125,232.99546813964844,-0.0039046524483609944,0.06262506332042175,-0.00034518493235935477
2021-02-11 05:00:00+00:00,234.8761299477972,235.23115495661315,232.35253581551777,234.59786987304688,15751100,0.0,0.0,3916.3798828125,234.59786987304688,0.00685385302099991,0.06729474658578181,0.0016624551635393559
2021-02-12 05:00:00+00:00,234.0605427220062,235.3751222397536,232.90909785912032,235.07766723632812,16561100,0.0,0.0,3934.830078125,235.07766723632812,0.002043102066308644,0.06640421375222297,0.0047110331133788375
2021-02-16 05:00:00+00:00,235.11603342688,236.1715330517929,233.0914038855764,233.83984375,26728500,0.0,0.0,3932.590087890625,233.83984375,-0.005279505808586034,0.0861258847972897,-0.0005692724183511411
2021-02-17 05:00:00+00:00,232.0894692554744,234.9650917712769,231.72399963468183,234.8592987060547,21653500,0.56,0.0,3931.330078125,234.8592987060547,0.004350153313182578,0.08320551053420061,-0.0003204020092266724
2021-02-18 05:00:00+00:00,232.55109320398296,234.5996101987233,231.64704608816615,234.4649658203125,16925600,0.0,0.0,3913.969970703125,234.4649658203125,-0.0016804286858450195,0.07648841000367443,-0.004415835627354592
2021-02-19 05:00:00+00:00,234.42653213198153,234.53232520528252,230.9930780326897,231.75286865234375,25262600,0.0,0.0,3906.7099609375,231.75286865234375,-0.011634594649433255,0.10020596788675924,-0.0018548966445751658
2021-02-22 05:00:00+00:00,228.33862759094472,228.82911468835837,223.51063965852657,225.53993225097656,36446900,0.0,0.0,3876.5,225.53993225097656,-0.027174356170493782,0.1912084323941891,-0.0077328394581538396
2021-02-23 05:00:00+00:00,221.51981974467017,225.84769358188825,219.98101428804915,224.3473663330078,30228700,0.0,0.0,3881.3701171875,224.3473663330078,-0.005301633164749466,0.19118659297107524,0.0012563181187927874
2021-02-24 05:00:00+00:00,221.2120477133172,226.20353110586373,220.24068577960895,225.57839965820312,26339700,0.0,0.0,3925.429931640625,225.57839965820312,0.005472175590533764,0.19596556939455315,0.01135161376597904
2021-02-25 05:00:00+00:00,223.20289775237097,225.6168844933576,219.16355148383207,220.23109436035156,39542200,0.0,0.0,3829.340087890625,220.23109436035156,-0.023990344895389915,0.21341118672278017,-0.02447880752512621
2021-02-26 05:00:00+00:00,222.6739161526136,226.3670316325859,220.76002888675455,223.4914093017578,37819200,0.0,0.0,3811.14990234375,223.4914093017578,0.01469555223765156,0.28886324596794977,-0.004750214169902844
2021-03-01 05:00:00+00:00,226.87677089593703,228.38672511898815,224.23195895822417,227.8769989013672,25324000,0.0,0.0,3901.820068359375,227.8769989013672,0.019433028694482803,0.27563379645839864,0.023790763506800205
2021-03-02 05:00:00+00:00,227.9443015684846,228.22321721235295,224.5204748274745,224.9244079589844,22812500,0.0,0.0,3870.2900390625,224.9244079589844,-0.013041623751855136,0.293554744574497,-0.008080851690870694
2021-03-03 05:00:00+00:00,223.279813142553,224.64549595106263,218.56723082291023,218.8557586669922,34029500,0.0,0.0,3819.719970703125,218.8557586669922,-0.027351504532328406,0.3463641149276988,-0.01306622187199813
2021-03-04 05:00:00+00:00,218.0671220058217,223.59718252075484,215.68197229589236,218.0574951171875,44727800,0.0,0.0,3768.469970703125,218.0574951171875,-0.003654109510875074,0.30796823223005343,-0.013417213930100202
2021-03-05 05:00:00+00:00,220.74081539432257,224.34737709839985,217.79786339181743,222.7412567138672,41872800,0.0,0.0,3841.93994140625,222.7412567138672,0.021252046929703432,0.3328514235901413,0.01949596819778221
2021-03-08 05:00:00+00:00,222.52003591331203,224.44353542154,218.4422263479561,218.69227600097656,35267400,0.0,0.0,3821.35009765625,218.69227600097656,-0.01834520473884821,0.2949873640386705,-0.005359231030161227
2021-03-09 05:00:00+00:00,223.97227598423436,226.37665024660328,222.808552384188,224.8378448486328,33080500,0.0,0.0,3875.43994140625,224.8378448486328,0.027713843544647655,0.38211764295388884,0.01415464230382213
2021-03-10 05:00:00+00:00,227.9346923560373,227.9346923560373,223.16440710536557,223.5298767089844,29746800,0.0,0.0,3898.81005859375,223.5298767089844,-0.005834371151249303,0.3088735781817254,0.006030313342701321
2021-03-11 05:00:00+00:00,225.97277306149087,230.02173210339168,225.34762679346505,228.0597686767578,29907600,0.0,0.0,3939.340087890625,228.0597686767578,0.020062656250022265,0.3165479152780066,0.010395487004435822
2021-03-12 05:00:00+00:00,225.0590786530408,226.7998582205497,224.3089149389268,226.73252868652344,22653700,0.0,0.0,3943.340087890625,226.73252868652344,-0.005836702889921273,0.3086495605723276,0.0010153984958789497
2021-03-15 04:00:00+00:00,225.97271669511537,226.193915017788,222.9431963252999,225.8284454345703,26034900,0.0,0.0,3968.93994140625,225.8284454345703,-0.003995415010722259,0.2570037070342593,0.006491921301497117
2021-03-16 04:00:00+00:00,227.24222868505888,230.87764154891525,226.91523729363269,228.61753845214844,28092200,0.0,0.0,3962.7099609375,228.61753845214844,0.012274849536447321,0.1914290368884576,-0.0015696837343783798
2021-03-17 04:00:00+00:00,227.11718787736953,229.42539598371647,224.30888048851295,227.97314453125,29562100,0.0,0.0,3974.1201171875,227.97314453125,-0.0028226346824513616,0.1833656254903851,0.00287938213053085
2021-03-18 04:00:00+00:00,223.66454419174724,225.23220115327055,221.51984612163352,221.8949279785156,34833000,0.0,0.0,3915.4599609375,221.8949279785156,-0.027023862435709825,0.22291753406678527,-0.014760539319459198
2021-03-19 04:00:00+00:00,222.183433076479,223.57796728976257,220.5773127425442,221.5390625,46430700,0.0,0.0,3913.10009765625,221.5390625,-0.0016050440992534758,0.22451046313649375,-0.0006027039747036333
2021-03-22 04:00:00+00:00,221.4621083916309,227.83849894840333,221.33707623409987,226.96331787109375,30127000,0.0,0.0,3940.590087890625,226.96331787109375,0.02418948080356646,0.30448550404664043,0.007025118077311765
2021-03-23 04:00:00+00:00,228.4059387258787,231.8297652677323,228.0020056178648,228.49249267578125,31638400,0.0,0.0,3910.52001953125,228.49249267578125,0.006714945841989849,0.29389221449819447,-0.007630854183940605
2021-03-24 04:00:00+00:00,228.75219470524345,228.8964513044981,226.3189688968999,226.45361328125,25620100,0.0,0.0,3889.139892578125,226.45361328125,-0.00896322891007866,0.3006198823643491,-0.00546733601831495
2021-03-25 04:00:00+00:00,226.2997586262725,227.8770279046883,222.71243554139588,223.45297241210935,34061900,0.0,0.0,3909.52001953125,223.45297241210935,-0.013339148423920573,0.2356279654467983,0.005240265846959469
2021-03-26 04:00:00+00:00,222.6931811050737,227.65581386207745,222.6931811050737,227.43460083007812,25479900,0.0,0.0,3974.5400390625,227.43460083007812,0.01766175053518548,0.25871963813278187,0.016631202604519668
2021-03-29 04:00:00+00:00,227.54035768263333,227.74233157641052,223.01052482004673,226.24200439453125,25227500,0.0,0.0,3971.090087890625,226.24200439453125,-0.005257485922234804,0.2009418837298329,-0.0008680126852336212
2021-03-30 04:00:00+00:00,224.59742201837375,224.90518898802316,222.2603771275382,222.981689453125,24792000,0.0,0.0,3958.550048828125,222.981689453125,-0.014515584249664955,0.20839598556431205,-0.0031578329337678124
2021-03-31 04:00:00+00:00,224.00113466833557,229.95436788577308,223.50102069627695,226.75173950195312,43623500,0.0,0.0,3972.889892578125,226.75173950195312,0.016766102405526645,0.2521211793768088,0.0036224990395776757
2021-04-01 04:00:00+00:00,229.34845404428123,233.5512955722621,228.9445209279314,233.08004760742188,30338000,0.0,0.0,4019.8701171875,233.08004760742188,0.02752618610966564,0.2787351876441545,0.011825201774944727
2021-04-05 04:00:00+00:00,233.47437621864523,240.3989865203476,233.41667357865393,239.54302978515625,36910600,0.0,0.0,4077.909912109375,239.54302978515625,0.027351119258433174,0.3060852318413778,0.014438226417743616
2021-04-06 04:00:00+00:00,238.13886553157835,239.86039119458903,237.43679229555983,238.3793029785156,22931900,0.0,0.0,4073.93994140625,238.3793029785156,-0.004869950729705724,0.30484825485786754,-0.0009735307519511682
2021-04-07 04:00:00+00:00,238.3312093103771,241.33186391127128,237.73492914613195,240.3412628173828,22719800,0.0,0.0,4079.949951171875,240.3412628173828,0.008196726707710584,0.2179023987281763,0.001475232784985625
2021-04-08 04:00:00+00:00,243.10148983669305,244.41908230584644,242.3609384158286,243.56312561035156,23625200,0.0,0.0,4097.169921875,243.56312561035156,0.01331630991317257,0.21751091605446476,0.0042206328286402695
2021-04-09 04:00:00+00:00,243.1976350767871,246.19830403516193,242.78408976152787,246.06365966796875,24326800,0.0,0.0,4128.7998046875,246.06365966796875,0.01021412991486899,0.18323375739219408,0.007719934348738189
2021-04-12 04:00:00+00:00,244.96727170717304,247.8140572665073,244.8807030813656,246.12136840820312,27148700,0.0,0.0,4127.990234375,246.12136840820312,0.00023450018674638619,0.1192750572134939,-0.00019607884876882142
2021-04-13 04:00:00+00:00,247.41977338939648,249.27594353772244,247.0061986517212,248.6027069091797,23837500,0.0,0.0,4141.58984375,248.6027069091797,0.010031285850633617,0.07810796735364907,0.0032944868090414303
2021-04-14 04:00:00+00:00,247.63133499844136,248.92967367444348,245.4000685451672,245.81361389160156,23070900,0.0,0.0,4124.66015625,245.81361389160156,-0.011282485980016625,0.16037477187268329,-0.004087726727828533
2021-04-15 04:00:00+00:00,248.06409680754703,249.9875962364744,247.87176447481755,249.5740509033203,25627500,0.0,0.0,4170.419921875,249.5740509033203,0.0151820867134267,0.16723479787037193,0.01109419052516647
2021-04-16 04:00:00+00:00,249.54522040689776,251.01669641879005,247.74675298683772,250.76663208007812,24878600,0.0,0.0,4185.47021484375,250.76663208007812,0.004767085610975893,0.16062094563603743,0.0036088195555097347
2021-04-19 04:00:00+00:00,250.23767328668572,251.4783386995464,247.95833104347497,248.84312438964844,23209300,0.0,0.0,4163.259765625,248.84312438964844,-0.007700078589084841,0.18034211682777843,-0.005306560094486046
2021-04-20 04:00:00+00:00,247.95828230703108,250.24725099006432,247.0157571580563,248.38145446777344,19722900,0.0,0.0,4134.93994140625,248.38145446777344,-0.0018569880660550121,0.16707804742743446,-0.006802319771775922
2021-04-21 04:00:00+00:00,249.0354776372496,250.7089127767267,247.41011824420272,250.61273193359375,24030400,0.0,0.0,4173.419921875,250.61273193359375,0.008943159652323106,0.1422452647246369,0.009306055472153574
2021-04-22 04:00:00+00:00,250.2568580859373,251.7668120194269,245.8616699942858,247.33316040039065,25606200,0.0,0.0,4134.97998046875,247.33316040039065,-0.0131725916626197,0.14258189965627557,-0.009210657476561801
2021-04-23 04:00:00+00:00,248.0159932827139,251.507149051231,247.42931076046145,251.1609039306641,21462600,0.0,0.0,4180.169921875,251.1609039306641,0.015357529953389742,0.1864151557935695,0.010928696540176919
2021-04-26 04:00:00+00:00,251.65140097864776,252.4015644840537,250.21840348313,251.54559326171875,19763300,0.0,0.0,4187.6201171875,251.54559326171875,0.001530473181838103,0.17240601983260082,0.001782270924804541
2021-04-27 04:00:00+00:00,251.57451893980152,253.12295149793457,250.1703723428828,251.9496154785156,31014200,0.0,0.0,4186.72021484375,251.9496154785156,0.0016048704992632325,0.16904297613346617,-0.00021489588801437698
2021-04-28 04:00:00+00:00,246.28483165554832,246.7272576163195,243.27456530106036,244.8229827880859,46903100,0.0,0.0,4183.18017578125,244.8229827880859,-0.028693698774112982,0.26662013153655933,-0.0008455399168898481
2021-04-29 04:00:00+00:00,245.68859868614197,246.3041179418775,239.47568881641504,242.85142517089844,40589000,0.0,0.0,4211.47021484375,242.85142517089844,-0.008085592871713312,0.2587347838842509,0.006762806734045723
2021-04-30 04:00:00+00:00,240.18740043136188,243.39964124261695,240.0527560463134,242.5340576171875,30945100,0.0,0.0,4181.169921875,242.5340576171875,-0.0013076929994463036,0.20251818075466332,-0.007194706699326425
2021-05-03 04:00:00+00:00,243.70737597050828,244.62104995508665,241.51458775779273,242.22628784179688,19626600,0.0,0.0,4192.66015625,242.22628784179688,-0.0012697813244266143,0.19596532704293176,0.002748090747253684
2021-05-04 04:00:00+00:00,241.3703687113814,241.60119396577832,236.35964537632825,238.31199645996097,32756100,0.0,0.0,4164.66015625,238.31199645996097,-0.016291638298578992,0.1841196680282756,-0.006678337608227225
2021-05-05 04:00:00+00:00,239.5333781544318,239.956550370843,236.4173185156509,237.04244995117188,21901300,0.0,0.0,4167.58984375,237.04244995117188,-0.005341485861235051,0.09851132139928567,0.0007034637617677753
2021-05-06 04:00:00+00:00,237.0232117765403,240.30278179143735,235.3305375794011,240.17774963378903,26491100,0.0,0.0,4201.6201171875,240.17774963378903,0.013140033875679016,0.16751562021924063,0.008165456466051824
2021-05-07 04:00:00+00:00,242.50520522143927,244.57297608817825,241.5626945302807,242.80335998535156,27032900,0.0,0.0,4232.60009765625,242.80335998535156,0.010872624889619842,0.19217162928179762,0.007373341616968343
2021-05-10 04:00:00+00:00,241.2741394573549,242.10124477578267,237.66757812847845,237.72528076171875,29299900,0.0,0.0,4188.43017578125,237.72528076171875,-0.021136173118968198,0.24608033746352329,-0.010435647322188157
2021-05-11 04:00:00+00:00,235.19591291269415,237.1675029074403,233.29165244697984,236.8116455078125,33641600,0.0,0.0,4152.10009765625,236.8116455078125,-0.0038506439951713424,0.22067760481357732,-0.00867391280271812
2021-05-12 04:00:00+00:00,232.90692968884187,235.03240304314005,228.96376461216937,229.85818481445312,36684400,0.0,0.0,4063.0400390625,229.85818481445312,-0.02980254947382961,0.30236567948956156,-0.021449400664502738
2021-05-13 04:00:00+00:00,232.5510912295652,236.20574319486232,232.18562163049452,233.73403930664065,29624300,0.0,0.0,4112.5,233.73403930664065,0.01672135380489173,0.31745612938521517,0.012173141406923493
2021-05-14 04:00:00+00:00,236.18649870944293,239.64878890678136,236.0999447564151,238.65818786621097,23901100,0.0,0.0,4173.85009765625,238.65818786621097,0.020848467164819334,0.35538312687142465,0.014917956876899785
2021-05-17 04:00:00+00:00,237.11939542012004,237.15785895170103,234.2052949545859,235.80178833007812,24970200,0.0,0.0,4163.2900390625,235.80178833007812,-0.012040779789715045,0.33195012537624813,-0.0025300521932207776
2021-05-18 04:00:00+00:00,236.85011911302655,236.9847634933357,233.6090124207186,233.7821350097656,20168000,0.0,0.0,4127.830078125,233.7821350097656,-0.008601937474087877,0.33565036466664994,-0.008517292959364653
2021-05-19 04:00:00+00:00,230.68777888477277,234.46654149415752,230.00336806420503,234.36050415039065,25739800,0.56,0.0,4115.68017578125,234.36050415039065,0.002470911156169381,0.2333181098861313,-0.002943411456817757
2021-05-20 04:00:00+00:00,235.17024649146305,239.01647932099823,235.0738435591496,237.5994415283203,21800700,0.0,0.0,4159.1201171875,237.5994415283203,0.01372569116207884,0.22370173451339104,0.010554741756143349
2021-05-21 04:00:00+00:00,238.6501927760456,239.38280508852012,235.92215439273173,236.3366546630859,21863100,0.0,0.0,4155.85986328125,236.3366546630859,-0.005328945668964397,0.16319909123106577,-0.0007838806801412357
2021-05-24 04:00:00+00:00,238.86222991233876,242.11082031164497,238.5923193646664,241.7445068359375,21411500,0.0,0.0,4197.0498046875,241.7445068359375,0.022624120229805693,0.2077137021541998,0.009911292190138532
2021-05-25 04:00:00+00:00,242.69885149014345,243.6435384405459,241.7830824773741,242.6506500244141,17704300,0.0,0.0,4188.1298828125,242.6506500244141,0.0037413431271240073,0.17234720803863185,-0.0021252837802967495
2021-05-26 04:00:00+00:00,242.37110449046097,243.8267094116998,241.71561158716585,242.428955078125,17771600,0.0,0.0,4195.990234375,242.428955078125,-0.0009140559998505977,0.18000892796328305,0.0018768165702687245
2021-05-27 04:00:00+00:00,242.12046985764556,242.41929836060615,240.2696482540312,240.32748413085935,24426200,0.0,0.0,4200.8798828125,240.32748413085935,-0.008706188257512999,0.19520047125974235,0.0011653145418315525
2021-05-28 04:00:00+00:00,241.9566065033929,242.99769645582097,240.56848656682217,240.6841583251953,18270200,0.0,0.0,4204.10986328125,240.6841583251953,0.0014830171589420027,0.18414211830935875,0.0007688818911402162
2021-06-01 04:00:00+00:00,242.17830641523153,242.23614229222227,238.06216293981552,238.48629760742188,23213300,0.0,0.0,4202.0400390625,238.48629760742188,-0.00917367130707671,0.09396846506700465,-0.0004923335226864056
2021-06-02 04:00:00+00:00,239.19000511781945,240.2889309005884,236.98250443349707,238.3899078369141,19406700,0.0,0.0,4208.1201171875,238.3899078369141,-0.00040425490188029006,0.07952593259451159,0.0014469348384307246
2021-06-03 04:00:00+00:00,236.38482693459528,237.4644690952104,234.244811431218,236.857177734375,25307700,0.0,0.0,4192.85009765625,236.857177734375,-0.006450267506290377,0.07768681465419949,-0.0036287033416374515
2021-06-04 04:00:00+00:00,238.83335115960136,242.58319621464275,238.5923585089971,241.75418090820312,25281100,0.0,0.0,4229.89013671875,241.75418090820312,0.020464094640105013,0.18442759224982241,0.008834095710505974
2021-06-07 04:00:00+00:00,240.97335057747247,244.935270070548,240.80947735136263,244.6653594970703,23079200,0.0,0.0,4226.52001953125,244.6653594970703,0.01196996874701129,0.19987928589902842,-0.0007967387044511831
2021-06-08 04:00:00+00:00,245.96672717215935,246.78610801695257,243.4121964089367,243.4700469970703,22455000,0.0,0.0,4227.259765625,243.4700469970703,-0.004897472599820269,0.1848314191842513,0.00017502486450582388
2021-06-09 04:00:00+00:00,244.6653828204211,246.3234134778532,244.08700926884384,244.45330810546875,17937600,0.0,0.0,4219.5498046875,244.45330810546875,0.004030397106969771,0.180600816668378,-0.0018238673194856947
2021-06-10 04:00:00+00:00,245.12803093353816,248.18381539117556,244.53037398172265,247.97174072265625,24563600,0.0,0.0,4239.18017578125,247.97174072265625,0.014290469189111915,0.1559271253519098,0.004652243012262192
