Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500
2020-12-16 00:00:00-05:00,206.06118358324636,211.20431778476424,206.03239855894847,210.40789794921875,35023300,0.0,0.0,3701.169921875
2020-12-17 00:00:00-05:00,210.97399576078638,211.95273038503314,209.10289621547224,210.54220581054688,32515800,0.0,0.0,3722.47998046875
2020-12-18 00:00:00-05:00,209.74575805664062,210.8012574752516,207.27974889339484,209.74575805664062,63354900,0.0,0.0,3709.409912109375
2020-12-21 00:00:00-05:00,208.74786494629828,214.93689309140643,208.48878512735112,213.5839385986328,37181900,0.0,0.0,3694.919921875
2020-12-22 00:00:00-05:00,213.67990881116995,216.50095801273704,212.87389893684067,214.87933349609375,22612200,0.0,0.0,3687.260009765625
2020-12-23 00:00:00-05:00,214.08293413992092,214.51472413933894,211.86639945368123,212.07749938964844,18699600,0.0,0.0,3690.010009765625
2020-12-24 00:00:00-05:00,212.46126778250064,214.56266196096558,212.25016788795264,213.73745727539062,10550600,0.0,0.0,3703.06005859375
2020-12-28 00:00:00-05:00,215.36870333861185,216.8847779666073,213.99656846423386,215.8580780029297,17933500,0.0,0.0,3735.360107421875
2020-12-29 00:00:00-05:00,217.1534351478008,217.98823003223873,214.53389577009193,215.08082580566406,17403200,0.0,0.0,3727.0400390625
2020-12-30 00:00:00-05:00,216.1171387725915,216.50096346628422,212.50927450036974,212.7107696533203,20272300,0.0,0.0,3732.0400390625
2020-12-31 00:00:00-05:00,212.72995237585465,213.97735693650276,210.7916780475065,213.4208221435547,20942100,0.0,0.0,3756.070068359375
2021-01-04 00:00:00-05:00,213.52638643641092,213.9773713050936,206.1187381508586,208.88221740722656,37130100,0.0,0.0,3700.64990234375
2021-01-05 00:00:00-05:00,208.469620064535,209.67864963168427,206.97274025893688,209.08372497558594,23823000,0.0,0.0,3726.860107421875
2021-01-06 00:00:00-05:00,203.58554280387045,207.73076146630103,203.36485276551582,203.6623077392578,35930700,0.0,0.0,3748.139892578125
2021-01-07 00:00:00-05:00,205.37990242724453,210.46546654506324,205.0632671621536,209.45794677734375,27694500,0.0,0.0,3803.7900390625
2021-01-08 00:00:00-05:00,209.83213069780732,211.6552648790283,208.24889607857534,210.73410034179688,22956200,0.0,0.0,3824.679931640625
2021-01-11 00:00:00-05:00,209.63062182705013,210.05282160222308,207.96101761834242,208.69027709960938,23031300,0.0,0.0,3799.610107421875
2021-01-12 00:00:00-05:00,207.74035589548853,208.31608560211117,204.68902651806664,206.23387145996094,23249300,0.0,0.0,3801.18994140625
2021-01-13 00:00:00-05:00,205.36069794074126,207.98982744101792,205.27432823721875,207.58682250976562,20087100,0.0,0.0,3809.840087890625
2021-01-14 00:00:00-05:00,207.17420728087288,208.66149665183414,204.1324683776545,204.40113830566406,29480800,0.0,0.0,3795.5400390625
2021-01-15 00:00:00-05:00,204.88093687983877,205.83087188668628,203.45121734402414,204.04612731933594,31746500,0.0,0.0,3768.25
2021-01-19 00:00:00-05:00,205.10159063568324,208.2008994612492,204.02691096298452,207.68275451660156,30480900,0.0,0.0,3798.909912109375
2021-01-20 00:00:00-05:00,208.89179464606343,216.65446748663234,208.49837984592523,215.2631378173828,37777300,0.0,0.0,3851.85009765625
2021-01-21 00:00:00-05:00,215.6086111691637,217.1438808555298,213.42086138301298,215.86769104003906,30709400,0.0,0.0,3853.070068359375
2021-01-22 00:00:00-05:00,217.89231390553917,220.76134336758975,216.66410405188256,216.8080291748047,30172700,0.0,0.0,3841.469970703125
2021-01-25 00:00:00-05:00,219.8497492395992,220.48304900698852,215.14801018418993,220.2431640625,33152100,0.0,0.0,3855.360107421875
2021-01-26 00:00:00-05:00,222.47890098214344,224.7050257283065,220.7709212912737,222.9298858642578,49169600,0.0,0.0,3849.6201171875
2021-01-27 00:00:00-05:00,228.37041854682602,230.71169744934375,220.82843691168193,223.4767608642578,69870600,0.0,0.0,3750.77001953125
2021-01-28 00:00:00-05:00,226.07721332535698,232.8227781553172,225.57824844045945,229.26287841796875,49111200,0.0,0.0,3787.3798828125
2021-01-29 00:00:00-05:00,226.44177281435506,228.38963718019693,221.98950931508602,222.5748291015625,42503100,0.0,0.0,3714.239990234375
2021-02-01 00:00:00-05:00,225.54942071149748,232.68839909225326,223.02582637835746,229.95370483398438,33314200,0.0,0.0,3773.860107421875
2021-02-02 00:00:00-05:00,231.53696622596047,232.5060961930559,229.03256665892405,229.8193817138672,25916300,0.0,0.0,3826.31005859375
2021-02-03 00:00:00-05:00,229.87695268863132,235.1736017454573,229.57948305731,233.1681671142578,27158100,0.0,0.0,3830.169921875
2021-02-04 00:00:00-05:00,232.84192558169505,233.39846040880124,230.64457129523996,232.2182159423828,25296100,0.0,0.0,3871.739990234375
2021-02-05 00:00:00-05:00,232.42931297571354,233.4368326563768,230.69254834518915,232.40052795410156,18054800,0.0,0.0,3886.830078125
2021-02-08 00:00:00-05:00,233.31208694294955,233.82064184477534,231.06676741699246,232.65960693359375,22211900,0.0,0.0,3915.590087890625
2021-02-09 00:00:00-05:00,232.08387859856478,234.85694793762076,231.61371348356542,233.90701293945312,23565000,0.0,0.0,3911.22998046875
2021-02-10 00:00:00-05:00,235.0872579374984,235.97003282257953,231.1435486574617,232.99546813964844,22186700,0.0,0.0,3909.8798828125
2021-02-11 00:00:00-05:00,234.8761299477972,235.23115495661315,232.35253581551774,234.59786987304688,15751100,0.0,0.0,3916.3798828125
2021-02-12 00:00:00-05:00,234.0605427220062,235.37512223975358,232.90909785912032,235.07766723632812,16561100,0.0,0.0,3934.830078125
2021-02-16 00:00:00-05:00,235.11603342688002,236.1715330517929,233.0914038855764,233.83984375,26728500,0.0,0.0,3932.590087890625
2021-02-17 00:00:00-05:00,232.0894692554744,234.9650917712769,231.72399963468183,234.8592987060547,21653500,0.56,0.0,3931.330078125
2021-02-18 00:00:00-05:00,232.55109320398296,234.5996101987233,231.64704608816618,234.4649658203125,16925600,0.0,0.0,3913.969970703125
2021-02-19 00:00:00-05:00,234.42653213198153,234.53232520528252,230.9930780326897,231.75286865234375,25262600,0.0,0.0,3906.7099609375
2021-02-22 00:00:00-05:00,228.33862759094472,228.82911468835837,223.51063965852657,225.53993225097656,36446900,0.0,0.0,3876.5
2021-02-23 00:00:00-05:00,221.51981974467014,225.84769358188825,219.98101428804915,224.3473663330078,30228700,0.0,0.0,3881.3701171875
2021-02-24 00:00:00-05:00,221.2120477133172,226.20353110586373,220.24068577960895,225.57839965820312,26339700,0.0,0.0,3925.429931640625
2021-02-25 00:00:00-05:00,223.20289775237097,225.6168844933576,219.16355148383207,220.23109436035156,39542200,0.0,0.0,3829.340087890625
2021-02-26 00:00:00-05:00,222.6739161526136,226.36703163258593,220.76002888675455,223.4914093017578,37819200,0.0,0.0,3811.14990234375
2021-03-01 00:00:00-05:00,226.87677089593706,228.38672511898815,224.23195895822414,227.8769989013672,25324000,0.0,0.0,3901.820068359375
2021-03-02 00:00:00-05:00,227.9443015684846,228.22321721235295,224.5204748274745,224.92440795898438,22812500,0.0,0.0,3870.2900390625
2021-03-03 00:00:00-05:00,223.279813142553,224.64549595106263,218.56723082291026,218.8557586669922,34029500,0.0,0.0,3819.719970703125
2021-03-04 00:00:00-05:00,218.0671220058217,223.59718252075484,215.68197229589236,218.0574951171875,44727800,0.0,0.0,3768.469970703125
2021-03-05 00:00:00-05:00,220.74081539432254,224.34737709839982,217.79786339181743,222.7412567138672,41872800,0.0,0.0,3841.93994140625
2021-03-08 00:00:00-05:00,222.52003591331203,224.44353542154002,218.4422263479561,218.69227600097656,35267400,0.0,0.0,3821.35009765625
2021-03-09 00:00:00-05:00,223.97227598423436,226.37665024660328,222.808552384188,224.8378448486328,33080500,0.0,0.0,3875.43994140625
2021-03-10 00:00:00-05:00,227.9346923560373,227.9346923560373,223.16440710536557,223.52987670898438,29746800,0.0,0.0,3898.81005859375
2021-03-11 00:00:00-05:00,225.97277306149087,230.02173210339166,225.34762679346505,228.0597686767578,29907600,0.0,0.0,3939.340087890625
2021-03-12 00:00:00-05:00,225.0590786530408,226.7998582205497,224.3089149389268,226.73252868652344,22653700,0.0,0.0,3943.340087890625
2021-03-15 00:00:00-04:00,225.97271669511534,226.19391501778802,222.94319632529994,225.8284454345703,26034900,0.0,0.0,3968.93994140625
2021-03-16 00:00:00-04:00,227.24222868505888,230.87764154891525,226.91523729363269,228.61753845214844,28092200,0.0,0.0,3962.7099609375
2021-03-17 00:00:00-04:00,227.11718787736953,229.42539598371647,224.30888048851298,227.97314453125,29562100,0.0,0.0,3974.1201171875
2021-03-18 00:00:00-04:00,223.66454419174724,225.23220115327058,221.51984612163352,221.89492797851562,34833000,0.0,0.0,3915.4599609375
2021-03-19 00:00:00-04:00,222.183433076479,223.57796728976257,220.5773127425442,221.5390625,46430700,0.0,0.0,3913.10009765625
2021-03-22 00:00:00-04:00,221.4621083916309,227.83849894840333,221.33707623409987,226.96331787109375,30127000,0.0,0.0,3940.590087890625
2021-03-23 00:00:00-04:00,228.40593872587874,231.8297652677323,228.0020056178648,228.49249267578125,31638400,0.0,0.0,3910.52001953125
2021-03-24 00:00:00-04:00,228.75219470524345,228.8964513044981,226.3189688968999,226.45361328125,25620100,0.0,0.0,3889.139892578125
2021-03-25 00:00:00-04:00,226.2997586262725,227.8770279046883,222.71243554139588,223.45297241210938,34061900,0.0,0.0,3909.52001953125
2021-03-26 00:00:00-04:00,222.6931811050737,227.65581386207742,222.6931811050737,227.43460083007812,25479900,0.0,0.0,3974.5400390625
2021-03-29 00:00:00-04:00,227.54035768263333,227.74233157641052,223.01052482004673,226.24200439453125,25227500,0.0,0.0,3971.090087890625
2021-03-30 00:00:00-04:00,224.59742201837378,224.90518898802316,222.2603771275382,222.981689453125,24792000,0.0,0.0,3958.550048828125
2021-03-31 00:00:00-04:00,224.00113466833557,229.95436788577308,223.50102069627698,226.75173950195312,43623500,0.0,0.0,3972.889892578125
2021-04-01 00:00:00-04:00,229.34845404428125,233.5512955722621,228.9445209279314,233.08004760742188,30338000,0.0,0.0,4019.8701171875
2021-04-05 00:00:00-04:00,233.47437621864523,240.39898652034762,233.41667357865393,239.54302978515625,36910600,0.0,0.0,4077.909912109375
2021-04-06 00:00:00-04:00,238.13886553157835,239.86039119458903,237.43679229555985,238.37930297851562,22931900,0.0,0.0,4073.93994140625
2021-04-07 00:00:00-04:00,238.3312093103771,241.33186391127126,237.73492914613195,240.3412628173828,22719800,0.0,0.0,4079.949951171875
2021-04-08 00:00:00-04:00,243.10148983669302,244.41908230584644,242.3609384158286,243.56312561035156,23625200,0.0,0.0,4097.169921875
2021-04-09 00:00:00-04:00,243.1976350767871,246.19830403516193,242.78408976152787,246.06365966796875,24326800,0.0,0.0,4128.7998046875
2021-04-12 00:00:00-04:00,244.96727170717304,247.81405726650726,244.8807030813656,246.12136840820312,27148700,0.0,0.0,4127.990234375
2021-04-13 00:00:00-04:00,247.41977338939648,249.27594353772244,247.0061986517212,248.6027069091797,23837500,0.0,0.0,4141.58984375
2021-04-14 00:00:00-04:00,247.63133499844136,248.92967367444348,245.40006854516722,245.81361389160156,23070900,0.0,0.0,4124.66015625
2021-04-15 00:00:00-04:00,248.06409680754706,249.9875962364744,247.87176447481755,249.5740509033203,25627500,0.0,0.0,4170.419921875
2021-04-16 00:00:00-04:00,249.54522040689776,251.01669641879005,247.74675298683772,250.76663208007812,24878600,0.0,0.0,4185.47021484375
2021-04-19 00:00:00-04:00,250.23767328668572,251.4783386995464,247.95833104347497,248.84312438964844,23209300,0.0,0.0,4163.259765625
2021-04-20 00:00:00-04:00,247.95828230703108,250.24725099006432,247.0157571580563,248.38145446777344,19722900,0.0,0.0,4134.93994140625
2021-04-21 00:00:00-04:00,249.0354776372496,250.7089127767267,247.41011824420272,250.61273193359375,24030400,0.0,0.0,4173.419921875
2021-04-22 00:00:00-04:00,250.2568580859373,251.7668120194269,245.8616699942858,247.33316040039062,25606200,0.0,0.0,4134.97998046875
2021-04-23 00:00:00-04:00,248.01599328271394,251.507149051231,247.42931076046145,251.16090393066406,21462600,0.0,0.0,4180.169921875
2021-04-26 00:00:00-04:00,251.65140097864776,252.4015644840537,250.21840348313,251.54559326171875,19763300,0.0,0.0,4187.6201171875
2021-04-27 00:00:00-04:00,251.57451893980152,253.12295149793457,250.17037234288279,251.94961547851562,31014200,0.0,0.0,4186.72021484375
2021-04-28 00:00:00-04:00,246.28483165554834,246.7272576163195,243.27456530106036,244.82298278808594,46903100,0.0,0.0,4183.18017578125
2021-04-29 00:00:00-04:00,245.68859868614197,246.3041179418775,239.47568881641504,242.85142517089844,40589000,0.0,0.0,4211.47021484375
2021-04-30 00:00:00-04:00,240.18740043136188,243.39964124261698,240.0527560463134,242.5340576171875,30945100,0.0,0.0,4181.169921875
2021-05-03 00:00:00-04:00,243.70737597050828,244.62104995508665,241.51458775779273,242.22628784179688,19626600,0.0,0.0,4192.66015625
2021-05-04 00:00:00-04:00,241.3703687113814,241.60119396577832,236.35964537632825,238.31199645996094,32756100,0.0,0.0,4164.66015625
2021-05-05 00:00:00-04:00,239.5333781544318,239.956550370843,236.41731851565086,237.04244995117188,21901300,0.0,0.0,4167.58984375
2021-05-06 00:00:00-04:00,237.0232117765403,240.30278179143735,235.3305375794011,240.17774963378906,26491100,0.0,0.0,4201.6201171875
2021-05-07 00:00:00-04:00,242.50520522143927,244.57297608817822,241.56269453028074,242.80335998535156,27032900,0.0,0.0,4232.60009765625
2021-05-10 00:00:00-04:00,241.2741394573549,242.10124477578267,237.66757812847843,237.72528076171875,29299900,0.0,0.0,4188.43017578125
2021-05-11 00:00:00-04:00,235.19591291269418,237.16750290744034,233.29165244697984,236.8116455078125,33641600,0.0,0.0,4152.10009765625
2021-05-12 00:00:00-04:00,232.90692968884187,235.03240304314005,228.96376461216937,229.85818481445312,36684400,0.0,0.0,4063.0400390625
2021-05-13 00:00:00-04:00,232.5510912295652,236.20574319486232,232.18562163049452,233.73403930664062,29624300,0.0,0.0,4112.5
2021-05-14 00:00:00-04:00,236.18649870944293,239.64878890678136,236.0999447564151,238.65818786621094,23901100,0.0,0.0,4173.85009765625
2021-05-17 00:00:00-04:00,237.11939542012004,237.15785895170106,234.2052949545859,235.80178833007812,24970200,0.0,0.0,4163.2900390625
2021-05-18 00:00:00-04:00,236.85011911302658,236.9847634933357,233.6090124207186,233.78213500976562,20168000,0.0,0.0,4127.830078125
2021-05-19 00:00:00-04:00,230.68777888477277,234.46654149415752,230.00336806420503,234.36050415039062,25739800,0.56,0.0,4115.68017578125
2021-05-20 00:00:00-04:00,235.17024649146305,239.01647932099823,235.07384355914962,237.5994415283203,21800700,0.0,0.0,4159.1201171875
2021-05-21 00:00:00-04:00,238.6501927760456,239.38280508852012,235.92215439273173,236.33665466308594,21863100,0.0,0.0,4155.85986328125
2021-05-24 00:00:00-04:00,238.86222991233876,242.11082031164497,238.59231936466642,241.7445068359375,21411500,0.0,0.0,4197.0498046875
2021-05-25 00:00:00-04:00,242.69885149014343,243.64353844054594,241.7830824773741,242.65065002441406,17704300,0.0,0.0,4188.1298828125
2021-05-26 00:00:00-04:00,242.37110449046097,243.8267094116998,241.71561158716582,242.428955078125,17771600,0.0,0.0,4195.990234375
2021-05-27 00:00:00-04:00,242.12046985764556,242.41929836060615,240.2696482540312,240.32748413085938,24426200,0.0,0.0,4200.8798828125
2021-05-28 00:00:00-04:00,241.9566065033929,242.99769645582094,240.56848656682214,240.6841583251953,18270200,0.0,0.0,4204.10986328125
2021-06-01 00:00:00-04:00,242.17830641523153,242.23614229222227,238.06216293981552,238.48629760742188,23213300,0.0,0.0,4202.0400390625
2021-06-02 00:00:00-04:00,239.19000511781942,240.2889309005884,236.98250443349707,238.38990783691406,19406700,0.0,0.0,4208.1201171875
2021-06-03 00:00:00-04:00,236.38482693459528,237.46446909521038,234.24481143121798,236.857177734375,25307700,0.0,0.0,4192.85009765625
2021-06-04 00:00:00-04:00,238.83335115960136,242.58319621464275,238.5923585089971,241.75418090820312,25281100,0.0,0.0,4229.89013671875
2021-06-07 00:00:00-04:00,240.97335057747247,244.935270070548,240.80947735136266,244.6653594970703,23079200,0.0,0.0,4226.52001953125
2021-06-08 00:00:00-04:00,245.96672717215935,246.78610801695257,243.4121964089367,243.4700469970703,22455000,0.0,0.0,4227.259765625
2021-06-09 00:00:00-04:00,244.6653828204211,246.3234134778532,244.08700926884384,244.45330810546875,17937600,0.0,0.0,4219.5498046875
2021-06-10 00:00:00-04:00,245.12803093353816,248.18381539117556,244.53037398172262,247.97174072265625,24563600,0.0,0.0,4239.18017578125
2021-06-11 00:00:00-04:00,248.69477746079076,249.1767627836222,247.36449326288806,248.59840393066406,18999700,0.0,0.0,4247.43994140625
2021-06-14 00:00:00-04:00,248.6080000043137,250.58415729093173,247.54762651125606,250.5263214111328,19150500,0.0,0.0,4255.14990234375
2021-06-15 00:00:00-04:00,250.41057812558375,250.62265278853377,248.39588353657948,249.05137634277344,18038900,0.0,0.0,4246.58984375
2021-06-16 00:00:00-04:00,250.0539758314548,251.19145411585617,245.25340620695536,248.1067657470703,27220000,0.0,0.0,4223.7001953125
2021-06-17 00:00:00-04:00,246.84395865107643,252.3193045998261,246.78612276850885,251.4999237060547,27565500,0.0,0.0,4221.85986328125
2021-06-18 00:00:00-04:00,250.27569162944107,252.8494766577923,249.42739279440235,250.0828857421875,37202200,0.0,0.0,4166.4501953125
2021-06-21 00:00:00-04:00,250.45886261108456,254.0255363833083,248.62732425042375,253.16761779785156,26696100,0.0,0.0,4224.7900390625
2021-06-22 00:00:00-04:00,253.2543161053351,256.21371242735415,252.94583850306975,255.9438018798828,24694100,0.0,0.0,4246.43994140625
2021-06-23 00:00:00-04:00,256.4064621675582,257.216193725661,254.90267078564716,255.71240234375,19518700,0.0,0.0,4241.83984375
2021-06-24 00:00:00-04:00,256.570395632236,258.1995081549481,255.9052536238839,257.081298828125,21446900,0.0,0.0,4266.490234375
2021-06-25 00:00:00-04:00,256.6378609608532,257.6211002196524,255.22082323661826,255.471435546875,25611100,0.0,0.0,4280.7001953125
2021-06-28 00:00:00-04:00,256.5993028499447,259.2116545976608,256.32939229392287,259.03814697265625,19590000,0.0,0.0,4290.60986328125
2021-06-29 00:00:00-04:00,259.1827681299934,261.8626051966104,258.3248496012734,261.6216125488281,19937800,0.0,0.0,4291.7998046875
2021-06-30 00:00:00-04:00,260.93716184615096,261.5830055695424,259.8864375923306,261.13958740234375,21656500,0.0,0.0,4297.5
2021-07-01 00:00:00-04:00,259.8960102143007,262.0456745055731,259.88639051587245,261.8143310546875,16725300,0.0,0.0,4319.93994140625
2021-07-02 00:00:00-04:00,262.99048840932676,267.98384947958544,262.6820107308886,267.6464538574219,26458000,0.0,0.0,4352.33984375
2021-07-06 00:00:00-04:00,268.012700733501,269.3044175952349,264.4170803954058,267.6560363769531,31565600,0.0,0.0,4343.5400390625
2021-07-07 00:00:00-04:00,269.3333046648363,270.57683462918703,267.1643714195464,269.8442077636719,23260000,0.0,0.0,4358.1298828125
2021-07-08 00:00:00-04:00,266.92346009994077,268.6875428172763,264.9666009084915,267.42474365234375,24618600,0.0,0.0,4320.81982421875
2021-07-09 00:00:00-04:00,265.78594865890636,268.0319869902947,265.4003663407423,267.92596435546875,23916700,0.0,0.0,4369.5498046875
2021-07-12 00:00:00-04:00,269.1020103084746,269.6900181971794,266.6149499259008,267.32830810546875,18931700,0.0,0.0,4384.6298828125
2021-07-13 00:00:00-04:00,267.52108615678264,272.6590654647847,267.3957947012604,270.8564453125,26120100,0.0,0.0,4369.2099609375
2021-07-14 00:00:00-04:00,272.1770905276217,273.43988959398905,270.44192588774035,272.3313293457031,23113700,0.0,0.0,4374.2998046875
2021-07-15 00:00:00-04:00,271.83971576724895,272.3313501989015,269.74788657077227,270.9046630859375,22604200,0.0,0.0,4360.02978515625
2021-07-16 00:00:00-04:00,271.90712198664835,273.8639806082053,269.3911440914807,270.6346740722656,26186800,0.0,0.0,4327.16015625
2021-07-19 00:00:00-04:00,268.88031761183106,270.2684376561935,264.56174806763556,267.0295104980469,32935600,0.0,0.0,4258.490234375
2021-07-20 00:00:00-04:00,268.0127562566112,270.8468322958229,266.30653881179984,269.25628662109375,26259700,0.0,0.0,4323.06005859375
2021-07-21 00:00:00-04:00,268.8513350191112,271.3769327258679,267.29935681688346,271.2612609863281,24364300,0.0,0.0,4358.68994140625
2021-07-22 00:00:00-04:00,273.6133860645504,276.1004464547859,273.20853492440204,275.8305358886719,23384100,0.0,0.0,4367.47998046875
2021-07-23 00:00:00-04:00,277.01618768311425,279.5417855932777,276.1775380858662,279.23333740234375,22768100,0.0,0.0,4411.7900390625
2021-07-26 00:00:00-04:00,278.5875249034217,279.2526670222061,276.312568232487,278.6357116699219,23176100,0.0,0.0,4422.2998046875
2021-07-27 00:00:00-04:00,279.00198503858365,279.14657473530417,272.7554747958883,276.21612548828125,33604100,0.0,0.0,4401.4599609375
2021-07-28 00:00:00-04:00,278.5778108462002,279.69602009802213,273.6037197955621,275.9076232910156,33566900,0.0,0.0,4400.64013671875
2021-07-29 00:00:00-04:00,275.92694001289874,278.2211947883845,275.7727011840036,276.1775817871094,18168300,0.0,0.0,4419.14990234375
2021-07-30 00:00:00-04:00,274.8954781674937,276.3317847869034,273.6808659337114,274.64483642578125,20944800,0.0,0.0,4395.259765625
2021-08-02 00:00:00-04:00,276.04262965171205,276.4378611604599,273.5170311783947,274.5581359863281,16267400,0.0,0.0,4387.16015625
2021-08-03 00:00:00-04:00,275.13650564382874,276.88129010205466,273.76765442774865,276.7752380371094,17879000,0.0,0.0,4423.14990234375
2021-08-04 00:00:00-04:00,275.90763514474173,277.2282700106873,274.3941944133545,276.18719482421875,16191300,0.0,0.0,4402.66015625
2021-08-05 00:00:00-04:00,276.5438781436811,279.194797175859,275.79198228582163,279.0887451171875,13900200,0.0,0.0,4429.10009765625
2021-08-06 00:00:00-04:00,278.1150990766891,279.06942032308825,277.2571513322383,279.0308532714844,16589300,0.0,0.0,4436.52001953125
2021-08-09 00:00:00-04:00,279.3103790147266,281.04551369177915,277.440274382462,277.9415283203125,16117600,0.0,0.0,4432.35009765625
2021-08-10 00:00:00-04:00,278.3947075539528,278.82850610681834,274.9244368032252,276.1197509765625,18616600,0.0,0.0,4436.75
2021-08-11 00:00:00-04:00,276.86200152431667,278.25977073088046,275.5606352661451,276.61138916015625,13955900,0.0,0.0,4442.41015625
2021-08-12 00:00:00-04:00,276.3028670263916,279.5225249418082,276.0233073464592,279.3682861328125,14561300,0.0,0.0,4460.830078125
2021-08-13 00:00:00-04:00,279.05019120849465,282.3469538476738,278.87665416060753,282.29876708984375,18249000,0.0,0.0,4468.0
2021-08-16 00:00:00-04:00,282.6264550828447,284.1977313813573,279.5706562827999,283.98565673828125,22507600,0.0,0.0,4479.7099609375
2021-08-17 00:00:00-04:00,281.8553342308899,282.85784231873345,280.5925058757382,282.52044677734375,20075300,0.0,0.0,4448.080078125
2021-08-18 00:00:00-04:00,282.0568729168721,284.7418398373569,280.3473599755678,280.7916564941406,21813000,0.56,0.0,4400.27001953125
2021-08-19 00:00:00-04:00,278.82140335515624,287.3012660466153,278.7731243483728,286.62518310546875,29850500,0.0,0.0,4405.7998046875
2021-08-20 00:00:00-04:00,289.47431840377976,295.38510649922546,287.87106060757066,293.9556884765625,40817600,0.0,0.0,4441.669921875
2021-08-23 00:00:00-04:00,292.88373370980867,294.96023243975304,291.53159705828915,294.2358703613281,22830200,0.0,0.0,4479.52978515625
2021-08-24 00:00:00-04:00,294.5931598209611,295.2016285633885,291.6764063680512,292.27520751953125,18175800,0.0,0.0,4486.22998046875
2021-08-25 00:00:00-04:00,293.89779358408,294.177888473637,290.1504523062321,291.68609619140625,20006100,0.0,0.0,4496.18994140625
2021-08-26 00:00:00-04:00,290.7009195672093,292.09169682717686,288.73067634422387,288.8658752441406,17666100,0.0,0.0,4470.0
2021-08-27 00:00:00-04:00,288.7693089617846,290.5850477108611,286.6831429186562,289.474365234375,22605700,0.0,0.0,4509.3701171875
2021-08-30 00:00:00-04:00,290.82643948812,293.82047426527265,290.76849289996,293.2120056152344,16348100,0.0,0.0,4528.7900390625
2021-08-31 00:00:00-04:00,294.01369706144754,294.0909493667815,291.19350158976886,291.5605163574219,26285300,0.0,0.0,4522.68017578125
2021-09-01 00:00:00-04:00,292.51663322112495,294.7573330014589,291.183802671196,291.5121765136719,18983800,0.0,0.0,4524.08984375
2021-09-02 00:00:00-04:00,291.8695625626756,292.98988301470405,289.9185956760492,290.8554382324219,16285600,0.0,0.0,4536.9501953125
2021-09-03 00:00:00-04:00,290.70089872300707,292.25587754390756,289.99587202710063,290.8457946777344,14747900,0.0,0.0,4535.43017578125
2021-09-07 00:00:00-04:00,290.7203145252385,290.7975668447377,288.00637363441695,289.9186706542969,17180400,0.0,0.0,4520.02978515625
2021-09-08 00:00:00-04:00,289.53230752909224,290.3339218077792,287.3012750177518,289.9476013183594,15046800,0.0,0.0,4514.06982421875
2021-09-09 00:00:00-04:00,290.53686900031454,291.81175360139974,286.8474436279502,287.0888977050781,19927000,0.0,0.0,4493.27978515625
2021-09-10 00:00:00-04:00,288.2187614105112,289.6674850974715,285.28267315211787,285.60137939453125,19633400,0.0,0.0,4458.580078125
2021-09-13 00:00:00-04:00,287.3784704397961,288.33464809421395,284.027088540484,286.8376159667969,23652900,0.0,0.0,4468.72998046875
2021-09-14 00:00:00-04:00,289.31981339850245,291.08727303017804,287.9097304141614,289.5419616699219,21853400,0.0,0.0,4443.0498046875
