Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,close,log_ret,rv_5
2021-01-11 00:00:00-05:00,125.76028628554909,126.71426523844697,125.08860192198284,125.55585479736328,100384500,0.0,0.0,125.55585479736328,-0.02352332005531092,0.44009300762546105
2021-01-12 00:00:00-05:00,125.08862234580894,126.24703297603195,123.49216114503781,125.38066101074219,91951100,0.0,0.0,125.38066101074219,-0.0013963198183543893,0.4251878850630549
2021-01-13 00:00:00-05:00,125.34175567710807,127.9603456364581,125.07893416086944,127.41521453857422,88636800,0.0,0.0,127.41521453857422,0.016096761496558653,0.3360019662222104
2021-01-14 00:00:00-05:00,127.32755607466288,127.52224355209353,125.34170518524395,125.48773193359375,90221800,0.0,0.0,125.48773193359375,-0.015243159110891413,0.2599662286099715
2021-01-15 00:00:00-05:00,125.36118590805361,126.76295959555424,123.6284420036996,123.76472473144531,111598500,0.0,0.0,123.76472473144531,-0.013825618177298452,0.24473890616196106
2021-01-19 00:00:00-05:00,124.38774103736687,125.29305945365387,123.570044622059,124.43641662597656,90757300,0.0,0.0,124.43641662597656,0.005412493517391388,0.20967135112337215
2021-01-20 00:00:00-05:00,125.24437293876636,128.97269692470792,125.13729259464834,128.52490234375,104319500,0.0,0.0,128.52490234375,0.03232780250172412,0.32087478803905306
2021-01-21 00:00:00-05:00,130.24789882523683,135.96205811290383,130.04346734095793,133.23638916015625,120150900,0.0,0.0,133.23638916015625,0.036002234570955444,0.3884307153584675
2021-01-22 00:00:00-05:00,132.66206599733243,136.13729751698824,131.435521560002,135.3780059814453,114459400,0.0,0.0,135.3780059814453,0.015945997234475363,0.32386808286260915
2021-01-25 00:00:00-05:00,139.2718354812106,141.23819854253642,132.9151779412319,139.1258087158203,157611700,0.0,0.0,139.1258087158203,0.027307712527119263,0.19968224329968579
2021-01-26 00:00:00-05:00,139.78775742744395,140.4691710725819,137.61694808504978,139.35943603515625,98390600,0.0,0.0,139.35943603515625,0.001677843825104841,0.22144956625749554
2021-01-27 00:00:00-05:00,139.6222601892596,140.46917381461645,136.6824448551771,138.28863525390625,140843800,0.0,0.0,138.28863525390625,-0.007713405573892826,0.28466026856143356
2021-01-28 00:00:00-05:00,135.816042617107,138.2204705183577,133.07090053569834,133.45054626464844,142621100,0.0,0.0,133.45054626464844,-0.035612091456759296,0.38313207372879954
2021-01-29 00:00:00-05:00,132.2240746115916,133.10992008382556,126.75327549744561,128.45681762695312,177523800,0.0,0.0,128.45681762695312,-0.03813817098303034,0.4332878259074732
2021-02-01 00:00:00-05:00,130.19925735971532,131.78598951100426,127.45411448597895,130.5789031982422,106239800,0.0,0.0,130.5789031982422,0.016384867998875827,0.3764619190674425
2021-02-02 00:00:00-05:00,132.12668680443446,132.6912909648265,131.03642489675576,131.40634155273438,83305400,0.0,0.0,131.40634155273438,0.00631670006116278,0.3888448866623577
2021-02-03 00:00:00-05:00,132.1559074116743,132.16565144314657,130.0629904566346,130.3842315673828,89880900,0.0,0.0,130.3842315673828,-0.007808647704605292,0.38878314371683037
2021-02-04 00:00:00-05:00,132.68152499802775,133.75231340224198,131.01691536139694,133.74258422851562,84183100,0.0,0.0,133.74258422851562,0.025431220600846204,0.39444646023181906
2021-02-05 00:00:00-05:00,133.90349935519643,133.9717351183683,132.45088238594224,133.3282928466797,75693800,0.205,0.0,133.3282928466797,-0.0031024851431460526,0.21717081613961683
2021-02-08 00:00:00-05:00,132.61661008272995,133.5232814106689,131.53446261926186,133.4745330810547,71297200,0.0,0.0,133.4745330810547,0.0010962421294586286,0.2042572162641562
2021-02-09 00:00:00-05:00,133.1917548672735,134.4201468877061,132.44108738356064,132.59706115722656,76774200,0.0,0.0,132.59706115722656,-0.006595781917200818,0.2167581656907936
2021-02-10 00:00:00-05:00,133.05532098310047,133.55253314014962,131.02751236689184,131.99267578125,73046600,0.0,0.0,131.99267578125,-0.004568479746395862,0.20877911968737256
2021-02-11 00:00:00-05:00,132.4898338171174,132.9675435248031,130.41329236021338,131.73916625976562,64280000,0.0,0.0,131.73916625976562,-0.001922480028212823,0.04582951392825797
2021-02-12 00:00:00-05:00,130.97878047466367,132.12916376176068,130.33533819074378,131.97317504882812,60145100,0.0,0.0,131.97317504882812,0.0017747280944225988,0.05698831421340075
2021-02-16 00:00:00-05:00,132.0901279755408,132.59706880200096,129.45786770907952,129.84783935546875,80576300,0.0,0.0,129.84783935546875,-0.01623538417916667,0.10738397943680432
2021-02-17 00:00:00-05:00,127.95653150303275,128.90219239259375,126.22119839919687,127.55681610107422,97918500,0.0,0.0,127.55681610107422,-0.017801416608341832,0.13926097485349645
2021-02-18 00:00:00-05:00,125.9580032772641,126.73793198775392,124.21292598990689,126.45521545410156,96856700,0.0,0.0,126.45521545410156,-0.008673664365918026,0.13637089766963081
2021-02-19 00:00:00-05:00,126.9719012661051,127.43010877587982,125.5680327149572,126.61117553710938,87668800,0.0,0.0,126.61117553710938,0.0012325627448325934,0.14745167327404207
2021-02-22 00:00:00-05:00,124.7978296513902,126.46492703235708,122.44830783858197,122.83827209472656,103916400,0.0,0.0,122.83827209472656,-0.030252151033171127,0.18502185420766523
2021-02-23 00:00:00-05:00,120.65450924592822,123.5304823222324,115.41925524742764,122.70181274414062,158273000,0.0,0.0,122.70181274414062,-0.0011115037670890943,0.2053308553872031
2021-02-24 00:00:00-05:00,121.80488184514299,122.40931941932189,119.16288479188184,122.20458984375,111039900,0.0,0.0,122.20458984375,-0.004060519270325499,0.20114028709245002
2021-02-25 00:00:00-05:00,121.55138820352438,123.28672123283567,117.51527437819725,117.9539794921875,148199500,0.0,0.0,117.9539794921875,-0.03540206203757483,0.2771324045418794
2021-02-26 00:00:00-05:00,119.51382934353043,121.71712094720249,118.15870939243611,118.21720886230469,164560400,0.0,0.0,118.21720886230469,0.0022291413355850836,0.28063313622285396
2021-03-01 00:00:00-05:00,120.64472644599832,124.71983750347,119.7088167333954,124.5833511352539,116307900,0.0,0.0,124.5833511352539,0.052451293502150116,0.5012008955905647
2021-03-02 00:00:00-05:00,125.18781457062964,125.4900333680428,121.87312920015346,121.9803695678711,102260900,0.0,0.0,121.9803695678711,-0.02111485232320188,0.5303596308890985
2021-03-03 00:00:00-05:00,121.6781096640743,122.55552723082263,118.7826354127789,118.99711608886719,112966300,0.0,0.0,118.99711608886719,-0.024760868334711188,0.5571289124204202
2021-03-04 00:00:00-05:00,118.69491428410296,120.49849054949536,115.64345838509743,117.11556243896484,178155000,0.0,0.0,117.11556243896484,-0.015938097786909387,0.5056778807590654
2021-03-05 00:00:00-05:00,117.94425306669439,118.8801629015518,114.61981660015222,118.37320709228516,153766600,0.0,0.0,118.37320709228516,0.01068124490821356,0.5130340295842389
2021-03-08 00:00:00-05:00,117.89551842100173,117.96376162194265,113.29395562055295,113.44019317626953,154376600,0.0,0.0,113.44019317626953,-0.04256663971569771,0.3056677450492545
2021-03-09 00:00:00-05:00,116.04318464645965,118.99715180961525,115.80920903774101,118.0514907836914,129525800,0.0,0.0,118.0514907836914,0.039845126184720435,0.5123307711579359
2021-03-10 00:00:00-05:00,118.63642743151894,119.10437859558475,116.45263053937967,116.9693374633789,111943300,0.0,0.0,116.9693374633789,-0.009209064372797431,0.48885946879945624
2021-03-11 00:00:00-05:00,119.46511372045273,120.11829967481488,118.2172338560144,118.89966583251953,103026500,0.0,0.0,118.89966583251953,0.016368165712878167,0.4906128172571219
2021-03-12 00:00:00-05:00,117.3788074668468,118.1294826044811,116.1699248367297,117.99299621582031,88105100,0.0,0.0,117.99299621582031,-0.007654724600018268,0.4898514978469258
2021-03-15 00:00:00-04:00,118.36346860634158,120.88847429766527,117.39830527073745,120.87872314453125,92403800,0.0,0.0,120.87872314453125,0.0241624863075348,0.33449887747107304
2021-03-16 00:00:00-04:00,122.54579497339591,124.02765763412758,121.59039037182497,122.41905975341797,115227900,0.0,0.0,122.41905975341797,0.012662319986833277,0.23699272692094683
2021-03-17 00:00:00-04:00,120.93720389555035,122.7017830040472,119.27010655149442,121.62938690185547,111932600,0.0,0.0,121.62938690185547,-0.0064714659595913925,0.22552264439477346
2021-03-18 00:00:00-04:00,119.79656889154106,120.08904396527872,117.30080936399335,117.50553894042969,121229700,0.0,0.0,117.50553894042969,-0.03449313654398617,0.3555490305122867
2021-03-19 00:00:00-04:00,116.8913345232248,118.38294083560933,116.67685382299581,116.97907257080078,185549500,0.0,0.0,116.97907257080078,-0.004490420508784278,0.3532821866077059
2021-03-22 00:00:00-04:00,117.31055690317099,120.76172845240197,117.24231371312757,120.29376983642578,111912300,0.0,0.0,120.29376983642578,0.02794178119824151,0.3712897237514925
2021-03-23 00:00:00-04:00,120.23528824072892,121.12244978834059,119.07514647128622,119.4651107788086,95467100,0.0,0.0,119.4651107788086,-0.006912464348196052,0.3514888575920479
2021-03-24 00:00:00-04:00,119.73807557407793,119.81606991796893,117.05708136591241,117.07657623291016,88530500,0.0,0.0,117.07657623291016,-0.020196150308258998,0.3684852227627636
2021-03-25 00:00:00-04:00,116.54039316706906,118.60719885311322,116.01394245162524,117.56404113769531,98844700,0.0,0.0,117.56404113769531,0.004154997643180846,0.2832819293709228
2021-03-26 00:00:00-04:00,117.33005170542276,118.43170133574063,115.93593444848634,118.16847229003906,94071200,0.0,0.0,118.16847229003906,0.005128121430060312,0.28168905770115654
2021-03-29 00:00:00-04:00,118.59744153314395,119.50410536738507,117.70052885181629,118.34396362304688,80819200,0.0,0.0,118.34396362304688,0.0014839927087671781,0.1680040455592374
2021-03-30 00:00:00-04:00,117.09606408266947,117.37878796591035,115.87743050212212,116.8913345336914,85671900,0.0,0.0,116.8913345336914,-0.01235059164741549,0.17947937424843355
2021-03-31 00:00:00-04:00,118.59743876993915,120.42051011090868,118.10998526692909,119.08489227294922,118323800,0.0,0.0,119.08489227294922,0.01859188066229414,0.174998336636131
2021-04-01 00:00:00-04:00,120.55698579856444,121.0639340927336,119.41633912027298,119.91354370117188,75089100,0.0,0.0,119.91354370117188,0.006934394740912906,0.17685467219724468
2021-04-05 00:00:00-04:00,120.7617388309021,122.99427686554803,119.98181021656318,122.74079895019531,88651200,0.0,0.0,122.74079895019531,0.0233037922667674,0.2249626895949416
2021-04-06 00:00:00-04:00,123.32573845569713,123.9399272027551,122.49706897342678,123.04301452636719,80171300,0.0,0.0,123.04301452636719,0.002459199604768341,0.22339545737578662
2021-04-07 00:00:00-04:00,122.67254799737614,124.71010003062226,121.99985979599343,124.69060516357422,83466700,0.0,0.0,124.69060516357422,0.013301504507555567,0.13408902679242274
2021-04-08 00:00:00-04:00,125.7142674952822,127.1181360985941,125.2950645829636,127.0888900756836,88844600,0.0,0.0,127.0888900756836,0.01905125314169422,0.13534734292884967
2021-04-09 00:00:00-04:00,126.54291392534559,129.70160264420477,126.22119287511026,129.66261291503906,106686700,0.0,0.0,129.66261291503906,0.020049028112319844,0.13018347497653096
2021-04-12 00:00:00-04:00,129.19467229997423,129.5163933763926,127.35209877205047,127.94679260253906,91420000,0.0,0.0,127.94679260253906,-0.013321296888708516,0.22170943548691552
2021-04-13 00:00:00-04:00,129.11667689697725,131.28097148351077,128.61946483937675,131.05673217773438,91266500,0.0,0.0,131.05673217773438,0.024015804805507978,0.23809528320191106
2021-04-14 00:00:00-04:00,131.55396314021985,131.6124551846021,128.35626912284386,128.71697998046875,87222800,0.0,0.0,128.71697998046875,-0.018014259032763408,0.3215952285890674
2021-04-15 00:00:00-04:00,130.46203997416845,131.61242290057214,130.2865490081675,131.12496948242188,89347100,0.0,0.0,131.12496948242188,0.01853479350024297,0.32032922337741193
2021-04-16 00:00:00-04:00,130.92995861823508,131.29066929791867,129.93554972658177,130.79347229003906,84922400,0.0,0.0,130.79347229003906,-0.0025313022416055195,0.2984232212744703
2021-04-19 00:00:00-04:00,130.15979315261126,132.07061690327527,129.9940607923638,131.4564208984375,94264200,0.0,0.0,131.4564208984375,0.00505586494252416,0.2668525261424575
2021-04-20 00:00:00-04:00,131.6318963869134,132.1290934092617,128.5024395820654,129.7698211669922,94812300,0.0,0.0,129.7698211669922,-0.01291312200928568,0.2310401552088922
2021-04-21 00:00:00-04:00,129.03870718463844,130.3938274883599,128.00530801609,130.1501007080078,68847100,0.0,0.0,130.1501007080078,0.0029261305528979855,0.1820902478850385
2021-04-22 00:00:00-04:00,129.7016154150474,130.78376273570044,128.11252718583415,128.6292266845703,84566500,0.0,0.0,128.6292266845703,-0.011754351088670971,0.13080538261047747
2021-04-23 00:00:00-04:00,128.843676057911,131.72939162695204,128.843676057911,130.94947814941406,78657500,0.0,0.0,130.94947814941406,0.01787753169672637,0.20365815665804168
2021-04-26 00:00:00-04:00,131.44673317968144,131.67095765954295,130.20859693053708,131.33949279785156,66905100,0.0,0.0,131.33949279785156,0.002973933173619651,0.20107553203926445
2021-04-27 00:00:00-04:00,131.62218352757128,132.01215523774303,130.7447732125093,131.0177459716797,66015800,0.0,0.0,131.0177459716797,-0.0024527395468974386,0.17076618556081966
2021-04-28 00:00:00-04:00,130.93976637575503,131.63195694182536,129.74063484322053,130.22808837890625,107760100,0.0,0.0,130.22808837890625,-0.0060453403947770485,0.17909116655321386
2021-04-29 00:00:00-04:00,133.0455464580238,133.630496551131,129.12641653636294,130.1305694580078,151101000,0.0,0.0,130.1305694580078,-0.0007491122151958912,0.14735140069128022
2021-04-30 00:00:00-04:00,128.4732632121358,130.20859675143018,127.78108746519726,128.1613006591797,109839500,0.0,0.0,128.1613006591797,-0.015248694866734684,0.10993922342613714
2021-05-03 00:00:00-04:00,128.72667324025528,130.70574751351384,128.52195116516012,129.21412658691406,75135100,0.0,0.0,129.21412658691406,0.00818129229694211,0.1350141311326214
2021-05-04 00:00:00-04:00,127.89804644623831,128.19052150938094,123.52070884107249,124.64185333251953,137564700,0.0,0.0,124.64185333251953,-0.03602647278328294,0.26760451767615095
2021-05-05 00:00:00-04:00,125.95797834787251,127.17661206810328,124.75884693241741,124.88558959960938,84000900,0.0,0.0,124.88558959960938,0.0019535834755792783,0.2807136632840768
2021-05-06 00:00:00-04:00,124.68083714349731,126.49416448959799,123.9399058507591,126.48442077636719,78128300,0.0,0.0,126.48442077636719,0.012721109693477306,0.3176365775099168
2021-05-07 00:00:00-04:00,127.78324849809151,128.1836279216994,126.44534732764843,127.15824890136719,78973300,0.22,0.0,127.15824890136719,0.0053132204534318845,0.3121235051286008
2021-05-10 00:00:00-04:00,126.3770049216638,126.50394796231055,123.83793549239249,123.87699890136719,88071200,0.0,0.0,123.87699890136719,-0.02614323615979957,0.33855790717979123
2021-05-11 00:00:00-04:00,120.60550265898722,123.31057826628059,119.89260855529714,122.95902252197266,126142800,0.0,0.0,122.95902252197266,-0.007437979321161285,0.23754945216397183
2021-05-12 00:00:00-04:00,120.50786329646682,121.7187992057643,119.38481447185008,119.89262390136719,112172300,0.0,0.0,119.89262390136719,-0.02525460825081027,0.2787877413879368
2021-05-13 00:00:00-04:00,121.66022530003295,123.19342897466706,121.34772542528539,122.04108428955078,105861300,0.0,0.0,122.04108428955078,0.017761203128373197,0.3037493510875307
2021-05-14 00:00:00-04:00,123.29107148009538,124.89263410961189,122.90044481301196,124.46294403076172,81918000,0.0,0.0,124.46294403076172,0.019650288779305063,0.35375418804155095
2021-05-17 00:00:00-04:00,123.84768989501724,123.95511239550505,122.23635983828252,123.31057739257812,74244600,0.0,0.0,123.31057739257812,-0.009301840975766314,0.3050463936232921
2021-05-18 00:00:00-04:00,123.59380326356951,124.01372562566158,121.85552242300645,121.92388153076172,63342900,0.0,0.0,121.92388153076172,-0.011309264184788104,0.31143162372527583
2021-05-19 00:00:00-04:00,120.27349147179841,121.99223682754793,119.9805196188087,121.76763153076172,92612000,0.0,0.0,121.76763153076172,-0.0012823591552209418,0.23404813881496336
2021-05-20 00:00:00-04:00,122.29498753645058,124.72662731567783,122.16802957831719,124.32623291015625,76857100,0.0,0.0,124.32623291015625,0.020794452404994394,0.24666621201070693
2021-05-21 00:00:00-04:00,124.82425702211704,125.000038624456,122.27542751349361,122.49027252197266,79295400,0.0,0.0,122.49027252197266,-0.014877402535870264,0.22711718657288893
2021-05-24 00:00:00-04:00,123.05669713625909,124.94146389287052,122.98833802904868,124.12114715576172,63092900,0.0,0.0,124.12114715576172,0.013226463001535372,0.24459677069290148
2021-05-25 00:00:00-04:00,124.82425537458776,125.31254421960261,123.35941119129158,123.92581939697266,72009500,0.0,0.0,123.92581939697266,-0.0015749259253419693,0.2216416550861041
2021-05-26 00:00:00-04:00,123.98442141340175,124.40434374665045,123.45707656811848,123.87699890136719,56575900,0.0,0.0,123.87699890136719,-0.0003940269652488856,0.22058258844560896
2021-05-27 00:00:00-04:00,123.47661228754039,124.64848475719648,122.14848618161899,122.34379577636719,94625600,0.0,0.0,122.34379577636719,-0.01245404917186435,0.17789741224698222
2021-05-28 00:00:00-04:00,122.62700604353964,122.85161879427051,121.63091513952054,121.68950653076172,71311100,0.0,0.0,121.68950653076172,-0.005362307580348352,0.14909132973932873
2021-06-01 00:00:00-04:00,122.14849423744593,122.41216295280358,121.0352130826755,121.36724090576172,67637100,0.0,0.0,121.36724090576172,-0.002651774264602901,0.07647851729218229
2021-06-02 00:00:00-04:00,121.3672417498929,122.30474128408406,121.14263644461568,122.12895965576172,59278900,0.0,0.0,122.12895965576172,0.006256534869807828,0.10869234807589004
2021-06-03 00:00:00-04:00,121.7578580944845,121.92387199310579,120.24418267613345,120.64457702636719,76229200,0.0,0.0,120.64457702636719,-0.012228689729712952,0.12290112468159663
2021-06-04 00:00:00-04:00,121.16215477898149,123.20317504815017,120.94730975584969,122.93949890136719,75169300,0.0,0.0,122.93949890136719,0.018843512427530414,0.19030063565004068
2021-06-07 00:00:00-04:00,123.21294086384106,123.35942679081123,121.90435013756394,122.94927215576172,71057600,0.0,0.0,122.94927215576172,7.949329575050605e-05,0.18265811103690655
2021-06-08 00:00:00-04:00,123.6328740614777,125.44928928445928,123.25201508828968,123.76959228515625,74403800,0.0,0.0,123.76959228515625,0.006649861608077435,0.17945083830212305
2021-06-09 00:00:00-04:00,124.22855558580545,124.75590040330229,123.55472485501787,124.15042877197266,56877900,0.0,0.0,124.15042877197266,0.0030722551953992166,0.17825890020849483
2021-06-10 00:00:00-04:00,124.04301097808155,125.1855951846905,122.98832875360279,123.15434265136719,71186400,0.0,0.0,123.15434265136719,-0.00805557855917746,0.15651696679810767
2021-06-11 00:00:00-04:00,123.56450647531338,124.45318231886102,123.14458411693292,124.36528778076172,53522400,0.0,0.0,124.36528778076172,0.009784717185126243,0.108745342063736
2021-06-14 00:00:00-04:00,124.82426738240325,127.4805121651489,124.09184522029778,127.42192077636719,96906500,0.0,0.0,127.42192077636719,0.02428068671100344,0.1858893783774808
2021-06-15 00:00:00-04:00,126.89457246686105,127.53910749038236,126.35745994725994,126.60160064697266,62746300,0.0,0.0,126.60160064697266,-0.006458637974671982,0.20984596990855814
2021-06-16 00:00:00-04:00,127.31448489633229,127.82230171440264,125.44926131088909,127.09963989257812,91815000,0.0,0.0,127.09963989257812,0.003926191959631939,0.20956098660757658
2021-06-17 00:00:00-04:00,126.75788205128507,129.4434303366887,126.61138865865254,128.70123291015625,96721700,0.0,0.0,128.70123291015625,0.012522349346891904,0.1794340221073503
2021-06-18 00:00:00-04:00,127.6465684465976,128.4278070000862,127.18758260077941,127.40242767333984,108953300,0.0,0.0,127.40242767333984,-0.010142895800459732,0.22308332115810497
2021-06-21 00:00:00-04:00,127.24613887941126,129.3066870329964,126.18168897810015,129.1992645263672,79663300,0.0,0.0,129.1992645263672,0.014005100334691541,0.17291252824751308
2021-06-22 00:00:00-04:00,129.0332571523742,130.93755177411464,128.53520055049577,130.8398895263672,74783600,0.0,0.0,130.8398895263672,0.012618459516474554,0.16142204575793473
2021-06-23 00:00:00-04:00,130.63484911301182,131.17196179435507,130.10749669817656,130.5664825439453,60214200,0.0,0.0,130.5664825439453,-0.002091816507394249,0.17291360378134396
2021-06-24 00:00:00-04:00,131.29889842930257,131.4844477920528,129.8145184284701,130.2832794189453,68711000,0.0,0.0,130.2832794189453,-0.0021713896469948047,0.16601655367435458
2021-06-25 00:00:00-04:00,130.33209840454234,130.7520133222248,129.69732354370646,129.99029541015625,70783700,0.0,0.0,129.99029541015625,-0.0022513551960316345,0.1348523375543885
2021-06-28 00:00:00-04:00,130.28323808863115,132.08010994524813,130.22464670870133,131.62112426757812,62111300,0.0,0.0,131.62112426757812,0.012467727782079137,0.12794694004946847
2021-06-29 00:00:00-04:00,131.64068656233414,133.29108030597018,131.20123622200433,133.13482666015625,64556100,0.0,0.0,133.13482666015625,0.011434824266979648,0.12293528513402412
2021-06-30 00:00:00-04:00,132.97855283049014,134.18949604999602,132.68558101434905,133.7500457763672,63261400,0.0,0.0,133.7500457763672,0.0046103790022360685,0.11257789657640871
2021-07-01 00:00:00-04:00,133.39850004575504,134.11138680082388,132.5781758729055,134.05279541015625,52485800,0.0,0.0,134.05279541015625,0.002260989923937556,0.09879517555983541
2021-07-02 00:00:00-04:00,134.66800143213112,136.71878923106325,134.521522975564,136.6797332763672,78852600,0.0,0.0,136.6797332763672,0.019406757846026815,0.10812429502688313
2021-07-06 00:00:00-04:00,136.78720270819528,139.7950039901916,136.78720270819528,138.69149780273438,108181800,0.0,0.0,138.69149780273438,0.014611550455472426,0.11215759453868027
2021-07-07 00:00:00-04:00,140.17582819219206,141.4941940308165,139.31646299700128,141.18170166015625,104911600,0.0,0.0,141.18170166015625,0.01779569876475953,0.12408026299559385
2021-07-08 00:00:00-04:00,138.2617906456667,140.68366270138483,137.37311474377276,139.8828887939453,105575500,0.0,0.0,139.8828887939453,-0.00924216109340692,0.19366566709868144
2021-07-09 00:00:00-04:00,139.4043563311566,142.2363828285555,139.30669407903906,141.70904541015625,99890800,0.0,0.0,141.70904541015625,0.01297041566727203,0.18503630516254146
2021-07-12 00:00:00-04:00,142.78330231767637,142.89072485841734,140.6250912359429,141.11337280273438,76299700,0.0,0.0,141.11337280273438,-0.004212349869443974,0.19405893829989695
2021-07-13 00:00:00-04:00,140.65437172290618,144.00399065736747,140.26375247219565,142.2266387939453,100827100,0.0,0.0,142.2266387939453,0.007858203391317757,0.18154072469240007
2021-07-14 00:00:00-04:00,144.62896358307862,146.0645121600824,144.2187940743634,145.6543426513672,127050800,0.0,0.0,145.6543426513672,0.023814465509112002,0.21085742243811054
2021-07-15 00:00:00-04:00,145.74225840567044,146.48444087501676,143.64263914576114,145.00006103515625,106820300,0.0,0.0,145.00006103515625,-0.0045021352717194785,0.19065146361623775
2021-07-16 00:00:00-04:00,144.9805223346472,146.2500420755194,142.46098847923267,142.9590301513672,93251400,0.0,0.0,142.9590301513672,-0.01417607658034652,0.23173917744711078
2021-07-19 00:00:00-04:00,140.38092397459488,140.69343127095988,138.34967125172668,139.11138916015625,121434600,0.0,0.0,139.11138916015625,-0.02728311369530756,0.3128572771233034
