,RF,XGB,GBR,LGBM,CAT,EXTRATREES,CL_RF,CL_XGB
snp500_change_lag_3,0.06501666117696134,0.041279558,0.06446614235808006,67,5.681332286816662,0.05809903756998401,0.0785996940633424,0.061822105
qqq_change_lag_3,0.05974787758159955,0.050500024,0.04396650899848787,76,3.7234054387438533,0.05735109164039809,0.0768397207131877,0.06526405
log_ret_lag_5,0.0951549957906906,0.062533155,0.0815482295152274,120,11.789932458566101,0.0894636196894237,0.0819109374692951,0.064905524
macd,0.09717653669001149,0.07503949,0.06452469782530156,75,13.174047628006598,0.08303312529645746,0.0874376833861207,0.06624436
log_ret_lag_3,0.07693018026797219,0.066969074,0.07173562637740324,135,8.353598043782695,0.05799952356187038,0.08442811562613535,0.06838066
kw_2_news_lag_3,0.004617331412618235,0.053798784,0.011866090462726847,5,2.448432747905052,0.01950384968705679,0.0055740680971867905,0.06872449
kw_1_search,0.01797655750683878,0.07209082,0.01998143948099195,10,2.9927856806606545,0.035430158582344135,0.02870963950716693,0.06453605
cci_20,0.04865956859161144,0.055839792,0.06579359776534535,64,4.050962989830091,0.05182222239924075,0.0830276495112365,0.07007278
qqq_change_lag_2,0.13418528610846997,0.07262521,0.1235024713966004,130,8.867467986729498,0.11156197370650797,0.08989870917457055,0.06841456
kw_2_search_lag_3,0.06042758297042844,0.08723258,0.0864183076701599,52,7.880287939290845,0.0872310156126882,0.05850741491093653,0.06385765
kw_2_news_lag_2,0.00393351764261733,0.08832088,0.007254190628859922,6,2.603825135449932,0.020318979964205192,0.006603043394574743,0.072234124
momentum_5,0.07660767447313661,0.0703108,0.06032430154430023,78,4.607729827192831,0.07036108242131314,0.07701206349556076,0.07128446
volume_lag_2,0.09393621502510163,0.06738481,0.1244142711561652,125,10.013021684237536,0.0764917299434235,0.0807830196421388,0.064381935
log_ret_lag_10,0.0827612238776368,0.070664436,0.0918737460745664,100,7.323247783381741,0.09563072181222897,0.0837420611939176,0.0699113
log_ret_lag_20,0.08286879088430549,0.065410614,0.08233037874578363,80,6.4899223694059005,0.08570186811285771,0.07692617981462949,0.059965916
