Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500
2016-03-17 00:00:00-04:00,47.80765146556458,48.5043511347189,47.622453841360375,48.204505920410156,28223900,0.0,0.0,2040.5899658203125
2016-03-18 00:00:00-04:00,48.433805393756856,48.477902956733494,47.13741845519949,47.17269515991211,67625500,0.0,0.0,2049.580078125
2016-03-21 00:00:00-04:00,46.96102367109576,47.56071400776641,46.678816849623765,47.49898147583008,23925700,0.0,0.0,2051.60009765625
2016-03-22 00:00:00-04:00,47.27851687430112,47.8429306329011,47.14623092780427,47.68418884277344,23124100,0.0,0.0,2049.800048828125
2016-03-23 00:00:00-04:00,47.71946958571419,47.83411719144436,47.393168484666994,47.596004486083984,20129000,0.0,0.0,2036.7099609375
2016-03-24 00:00:00-04:00,47.481354251491524,47.9134854404434,47.384345003104066,47.807655334472656,19950000,0.0,0.0,2035.93994140625
2016-03-28 00:00:00-04:00,47.8076589093536,47.878212318609826,47.03159159256546,47.21678924560547,17025100,0.0,0.0,2037.050048828125
2016-03-29 00:00:00-04:00,47.32261600591886,48.38089359579724,47.137418352837365,48.24860763549805,23924300,0.0,0.0,2055.010009765625
2016-03-30 00:00:00-04:00,48.44263133828775,49.068777773906646,48.416175489061395,48.548458099365234,23008300,0.0,0.0,2063.949951171875
2016-03-31 00:00:00-04:00,48.46025368886594,49.02466738044863,48.380882803226434,48.707183837890625,26360500,0.0,0.0,2059.739990234375
2016-04-01 00:00:00-04:00,48.548447286992584,49.04231100231775,48.125136972787296,49.00703430175781,24399200,0.0,0.0,2072.780029296875
2016-04-04 00:00:00-04:00,48.883575439453125,49.08641144724761,48.504359270567676,48.883575439453125,18928800,0.0,0.0,2066.1298828125
2016-04-05 00:00:00-04:00,48.67191834157739,48.76892759792413,48.0281336162065,48.11632537841797,19272300,0.0,0.0,2045.1700439453125
2016-04-06 00:00:00-04:00,47.93993564827246,48.680729482110905,47.80764971344839,48.61017608642578,21188700,0.0,0.0,2066.659912109375
2016-04-07 00:00:00-04:00,48.38970351845413,48.424980217570486,47.82528978927719,48.02812576293945,19225100,0.0,0.0,2041.9100341796875
2016-04-08 00:00:00-04:00,48.21333325506458,48.751291252095925,47.904670485049174,47.99285888671875,22167200,0.0,0.0,2047.5999755859375
2016-04-11 00:00:00-04:00,48.054585288766894,48.63663737137073,47.88702264893606,47.895843505859375,21414200,0.0,0.0,2041.989990234375
2016-04-12 00:00:00-04:00,47.94876420670735,48.31034203261421,47.410806215052105,48.19569778442383,24944300,0.0,0.0,2061.719970703125
2016-04-13 00:00:00-04:00,48.61019799984083,48.89240498145773,48.40736194206447,48.81303405761719,20818000,0.0,0.0,2082.419921875
2016-04-14 00:00:00-04:00,48.69838470194728,49.01586836417624,48.56609872129447,48.82184982299805,20877100,0.0,0.0,2082.780029296875
2016-04-15 00:00:00-04:00,48.768924838365955,49.31570027645116,48.601365545903015,49.07759094238281,28793800,0.0,0.0,2080.72998046875
2016-04-18 00:00:00-04:00,48.93648913111573,49.90657494378132,48.689555566812096,49.791927337646484,23786000,0.0,0.0,2094.340087890625
2016-04-19 00:00:00-04:00,49.94185478000416,50.06531988781338,49.10405150879199,49.73019790649414,29596800,0.0,0.0,2100.800048828125
2016-04-20 00:00:00-04:00,49.64201386342398,49.827211541397766,48.9364964967342,49.02468490600586,36195700,0.0,0.0,2102.39990234375
2016-04-21 00:00:00-04:00,49.20987620640675,49.58909237263858,48.87475423909616,49.192237854003906,38909100,0.0,0.0,2091.47998046875
2016-04-22 00:00:00-04:00,45.77929757655578,46.23788466509138,44.77393499806966,45.664649963378906,126834100,0.0,0.0,2091.580078125
2016-04-25 00:00:00-04:00,45.6646530473349,45.97331920147653,45.53237043627887,45.95568084716797,33226900,0.0,0.0,2087.7900390625
2016-04-26 00:00:00-04:00,46.087943447222266,46.16731432506255,45.05612539946915,45.36478805541992,33532600,0.0,0.0,2091.699951171875
2016-04-27 00:00:00-04:00,45.40007254733182,45.41771089701178,44.57990779015499,44.92384719848633,43369300,0.0,0.0,2095.14990234375
2016-04-28 00:00:00-04:00,44.64163173618051,44.77391765122294,43.706822932338625,44.00666809082031,43134800,0.0,0.0,2075.81005859375
2016-04-29 00:00:00-04:00,43.52162620983273,44.315335048914484,43.52162620983273,43.9802131652832,48411700,0.0,0.0,2065.300048828125
2016-05-02 00:00:00-04:00,44.0948622714159,44.75628520548714,43.900843800886946,44.63282012939453,33114500,0.0,0.0,2081.429931640625
2016-05-03 00:00:00-04:00,44.3947236816561,44.45645624224613,43.74211800148297,43.90085983276367,26460200,0.0,0.0,2063.3701171875
2016-05-04 00:00:00-04:00,43.95375732537077,44.14777578918429,43.61863544173949,43.9802131652832,24257600,0.0,0.0,2051.1201171875
2016-05-05 00:00:00-04:00,43.980225302279,44.359441478471624,43.85676019638779,44.04195785522461,25390700,0.0,0.0,2050.6298828125
2016-05-06 00:00:00-04:00,44.02431181689921,44.438804626464844,43.79501999801111,44.438804626464844,24787300,0.0,0.0,2057.139892578125
2016-05-09 00:00:00-04:00,44.527007289516085,44.61519569589574,44.094876024242794,44.15660858154297,17951600,0.0,0.0,2058.68994140625
2016-05-10 00:00:00-04:00,44.38589587007912,45.06495387874321,44.26242741342328,44.99440383911133,22891000,0.0,0.0,2084.389892578125
2016-05-11 00:00:00-04:00,45.091427449713414,45.66465889942884,44.97677981410132,45.0208740234375,24039100,0.0,0.0,2064.4599609375
2016-05-12 00:00:00-04:00,45.15314670953702,45.691104651757364,44.90621315451215,45.42653274536133,24102800,0.0,0.0,2064.110107421875
2016-05-13 00:00:00-04:00,45.36479771970772,45.77047305074257,45.012040804067375,45.04731750488281,22592300,0.0,0.0,2046.6099853515625
2016-05-16 00:00:00-04:00,44.800391174503545,45.823392113616045,44.75629697347244,45.70874786376953,20032000,0.0,0.0,2066.659912109375
2016-05-17 00:00:00-04:00,45.9307672491565,45.93964641714538,44.72299714052465,44.856204986572266,27803500,0.36,0.0,2047.2099609375
2016-05-18 00:00:00-04:00,44.82955253063872,45.41567571007772,44.669700446455224,45.122615814208984,24907500,0.0,0.0,2047.6300048828125
2016-05-19 00:00:00-04:00,44.82068452968857,44.95389237455563,44.24344037215754,44.68747329711914,23842400,0.0,0.0,2040.0400390625
2016-05-20 00:00:00-04:00,44.82955927476239,45.4867294294589,44.75851577538284,44.953887939453125,23905800,0.0,0.0,2052.320068359375
2016-05-23 00:00:00-04:00,44.93612116784412,45.00716804694159,44.38552140564538,44.42992401123047,26118700,0.0,0.0,2048.0400390625
2016-05-24 00:00:00-04:00,45.024925971511905,45.92187072445213,44.75850697275649,45.815303802490234,34757900,0.0,0.0,2076.06005859375
2016-05-25 00:00:00-04:00,46.10836261894718,46.614563108892675,45.99291653436608,46.28597640991211,24040200,0.0,0.0,2090.5400390625
2016-05-26 00:00:00-04:00,46.11726096621004,46.16166358223319,45.61106369060077,46.08173751831055,24335200,0.0,0.0,2090.10009765625
2016-05-27 00:00:00-04:00,46.10836114403278,46.46358871459961,45.9751533458461,46.46358871459961,17721400,0.0,0.0,2099.06005859375
2016-05-31 00:00:00-04:00,46.41031564894667,47.06748580932617,46.25046692703486,47.06748580932617,37653100,0.0,0.0,2096.949951171875
2016-06-01 00:00:00-04:00,46.57016973516981,47.02308519419988,46.57016973516981,46.93427658081055,25324800,0.0,0.0,2099.330078125
2016-06-02 00:00:00-04:00,46.747768907490574,46.83657749301689,46.03731716178577,46.60567855834961,22840800,0.0,0.0,2105.260009765625
2016-06-03 00:00:00-04:00,46.516874922421955,46.552394970124,45.824181482862706,45.992916107177734,23368300,0.0,0.0,2099.1298828125
2016-06-06 00:00:00-04:00,46.170539806342624,46.490240630487754,46.08173119877287,46.29486846923828,18243300,0.0,0.0,2109.409912109375
2016-06-07 00:00:00-04:00,46.392558680663825,46.8277090236566,46.268226623535156,46.268226623535156,20866800,0.0,0.0,2112.1298828125
2016-06-08 00:00:00-04:00,46.19716214426085,46.57014798317512,46.06395098024826,46.21492385864258,21149400,0.0,0.0,2119.1201171875
2016-06-09 00:00:00-04:00,46.17941921269879,46.17941921269879,45.72650716870159,45.84195327758789,20305700,0.0,0.0,2115.47998046875
2016-06-10 00:00:00-04:00,45.335756118611826,46.22382187367847,45.32687695165004,45.71762466430664,25833200,0.0,0.0,2096.070068359375
2016-06-13 00:00:00-04:00,44.03030373125608,45.04269819527217,43.56850911144657,44.527618408203125,83217800,0.0,0.0,2079.06005859375
2016-06-14 00:00:00-04:00,44.31448366937023,44.492094114776854,44.02142033658554,44.2523193359375,42577100,0.0,0.0,2075.320068359375
2016-06-15 00:00:00-04:00,44.20791678440303,44.50985930792397,44.12799072265625,44.12799072265625,33757600,0.0,0.0,2071.5
2016-06-16 00:00:00-04:00,43.97700626809159,44.82066921478549,43.96812371551414,44.7496223449707,31188600,0.0,0.0,2077.989990234375
2016-06-17 00:00:00-04:00,44.76737977933891,44.78514149509327,44.24342102153848,44.51872253417969,45710500,0.0,0.0,2071.219970703125
2016-06-20 00:00:00-04:00,44.97165133388905,45.14038600313267,44.429930656700456,44.4654541015625,35607900,0.0,0.0,2083.25
2016-06-21 00:00:00-04:00,44.58089984172744,45.673220271297836,44.5453763998629,45.4600830078125,34097800,0.0,0.0,2088.89990234375
2016-06-22 00:00:00-04:00,45.36238910730642,45.69985157111498,45.24693963931867,45.28246307373047,28816800,0.0,0.0,2085.449951171875
2016-06-23 00:00:00-04:00,45.54001253890934,46.23270615740481,45.42456642557853,46.09949493408203,29028800,0.0,0.0,2113.320068359375
2016-06-24 00:00:00-04:00,44.23455761385642,45.238069503671774,43.97701772523389,44.2523193359375,133503000,0.0,0.0,2037.4100341796875
2016-06-27 00:00:00-04:00,43.6040241469147,43.64843014170137,42.66267668098854,43.0090217590332,50216300,0.0,0.0,2000.5400390625
2016-06-28 00:00:00-04:00,43.44416935968849,43.9326081704667,43.22215295031714,43.90596389770508,38140700,0.0,0.0,2036.0899658203125
2016-06-29 00:00:00-04:00,44.323368190790866,45.04270277731031,44.22568040139535,44.882850646972656,31304000,0.0,0.0,2070.77001953125
2016-06-30 00:00:00-04:00,45.042694909011075,45.55777127079861,44.8473193643493,45.44232177734375,28527800,0.0,0.0,2098.860107421875
2016-07-01 00:00:00-04:00,45.40679646266331,45.93075531816596,45.353511305464195,45.43343734741211,21400400,0.0,0.0,2102.949951171875
2016-07-05 00:00:00-04:00,45.14038268134197,45.540009549674636,45.06045663013505,45.44232177734375,24806400,0.0,0.0,2088.550048828125
2016-07-06 00:00:00-04:00,45.09598080733462,45.770912720939855,44.74963568300924,45.628822326660156,28167500,0.0,0.0,2099.72998046875
2016-07-07 00:00:00-04:00,45.66434238445342,45.83307705670584,45.35352070562352,45.628822326660156,19585200,0.0,0.0,2097.89990234375
2016-07-08 00:00:00-04:00,45.9396341658953,46.499116455658445,45.77978208310583,46.445831298828125,28391000,0.0,0.0,2129.89990234375
2016-07-11 00:00:00-04:00,46.623446910824214,46.916510203217605,46.596806025225405,46.703372955322266,22269200,0.0,0.0,2137.159912109375
2016-07-12 00:00:00-04:00,47.01419676988615,47.42270956507503,46.88098894798476,47.25397491455078,27317600,0.0,0.0,2152.139892578125
2016-07-13 00:00:00-04:00,47.564807002571364,47.831226073628734,47.22734103912414,47.52040100097656,25356800,0.0,0.0,2152.429931640625
2016-07-14 00:00:00-04:00,47.81344890637557,47.94666009272704,47.58255335609438,47.72464370727539,24545500,0.0,0.0,2163.75
2016-07-15 00:00:00-04:00,47.91114530123611,47.95554790879649,47.2539751911564,47.68912887573242,32024400,0.0,0.0,2161.739990234375
2016-07-18 00:00:00-04:00,47.68911409267692,48.25747542374885,47.55590292358786,47.92000961303711,31433900,0.0,0.0,2166.889892578125
2016-07-19 00:00:00-04:00,47.69801116922528,47.86674583179941,47.00532096030587,47.14741134643555,53336500,0.0,0.0,2163.780029296875
2016-07-20 00:00:00-04:00,49.86488589652308,50.47764995448563,49.314282773216036,49.65174865722656,89893300,0.0,0.0,2173.02001953125
2016-07-21 00:00:00-04:00,49.71391780240019,49.93593422884233,49.51854226306652,49.5540657043457,32776700,0.0,0.0,2165.169921875
2016-07-22 00:00:00-04:00,49.802722810094636,50.29115823546443,49.536300407436954,50.23787307739258,32157200,0.0,0.0,2175.030029296875
2016-07-25 00:00:00-04:00,50.149067347299855,50.388845474579725,49.962570989836706,50.37996292114258,25610600,0.0,0.0,2168.47998046875
2016-07-26 00:00:00-04:00,50.19345951241038,50.877270313689124,50.18457696082058,50.406593322753906,28079000,0.0,0.0,2169.179931640625
2016-07-27 00:00:00-04:00,50.27339520516269,50.442126453104635,49.82936239591405,49.90040588378906,32327500,0.0,0.0,2166.580078125
2016-07-28 00:00:00-04:00,49.73167034880083,50.060253650763364,49.483013081121214,49.91816329956055,37550400,0.0,0.0,2170.06005859375
2016-07-29 00:00:00-04:00,49.962574307674316,50.40660715337519,49.77608132552837,50.33556365966797,30558700,0.0,0.0,2173.60009765625
2016-08-01 00:00:00-04:00,50.264512023597625,50.39772321978777,49.85600265724329,50.24675369262695,26003400,0.0,0.0,2170.840087890625
2016-08-02 00:00:00-04:00,50.486528425446906,50.53093441597792,50.00697557210555,50.24675369262695,35122000,0.0,0.0,2157.030029296875
2016-08-03 00:00:00-04:00,50.33556923875924,50.71743779940367,50.16683795826371,50.593109130859375,22075600,0.0,0.0,2163.7900390625
2016-08-04 00:00:00-04:00,50.442124694457526,51.081533001547285,50.32667521952157,50.96608352661133,26587700,0.0,0.0,2164.25
2016-08-05 00:00:00-04:00,51.19698423619854,51.69429881418279,51.01937043504638,51.47228240966797,29335200,0.0,0.0,2182.8701171875
2016-08-08 00:00:00-04:00,51.56110382080078,51.58774471190029,51.31244308229679,51.56110382080078,19473500,0.0,0.0,2180.889892578125
2016-08-09 00:00:00-04:00,51.6587805298507,51.95184383914274,51.525572706473994,51.6854248046875,16920700,0.0,0.0,2181.739990234375
2016-08-10 00:00:00-04:00,51.64989856593665,51.79198893579707,51.34795610652055,51.525569915771484,15756900,0.0,0.0,2175.489990234375
2016-08-11 00:00:00-04:00,51.534452805372645,51.90744217051999,51.534452805372645,51.77423095703125,18162300,0.0,0.0,2185.7900390625
2016-08-12 00:00:00-04:00,51.534454862336815,51.676545248135376,51.170348036996636,51.45452880859375,21655200,0.0,0.0,2184.050048828125
2016-08-15 00:00:00-04:00,51.51668830186008,51.951841973078025,51.47228569566274,51.614376068115234,19283900,0.0,0.0,2190.14990234375
2016-08-16 00:00:00-04:00,51.48032495872309,51.489259463776335,51.176500654682116,51.32841110229492,20523500,0.36,0.0,2178.14990234375
2016-08-17 00:00:00-04:00,51.41778889154077,51.54289245336476,51.1407714269188,51.43566131591797,18856400,0.0,0.0,2182.219970703125
2016-08-18 00:00:00-04:00,51.31054900606134,51.56075951248959,51.17651095040454,51.471397399902344,14214300,0.0,0.0,2187.02001953125
2016-08-19 00:00:00-04:00,51.31949396200292,51.58757351890912,51.11396618808096,51.48927688598633,17271000,0.0,0.0,2183.8701171875
2016-08-22 00:00:00-04:00,51.471402839347874,51.605444317986084,51.167578442075474,51.53395462036133,15221900,0.0,0.0,2182.639892578125
2016-08-23 00:00:00-04:00,51.7394829600666,51.989690070403114,51.694800197092604,51.73054504394531,18732400,0.0,0.0,2186.89990234375
2016-08-24 00:00:00-04:00,51.65011914712507,51.86458481238362,51.57863286458295,51.78416061401367,18151500,0.0,0.0,2175.43994140625
2016-08-25 00:00:00-04:00,51.72161322120283,52.087989398418955,51.63225109943281,51.98075485229492,18552600,0.0,0.0,2172.469970703125
2016-08-26 00:00:00-04:00,52.07905204910261,52.45436614699202,51.55182745577405,51.85565185546875,20971200,0.0,0.0,2169.0400390625
2016-08-29 00:00:00-04:00,51.98969114171175,52.36500181495024,51.9182014465332,51.9182014465332,16417200,0.0,0.0,2180.3798828125
2016-08-30 00:00:00-04:00,51.8109692449558,51.998624577708185,51.480337933608794,51.73054504394531,16930200,0.0,0.0,2176.1201171875
2016-08-31 00:00:00-04:00,51.51608454172043,51.65012260877632,51.20332223429069,51.34629821777344,20860300,0.0,0.0,2170.949951171875
2016-09-01 00:00:00-04:00,50.94416579489802,51.66798346670887,50.94416579489802,51.46245574951172,26075400,0.0,0.0,2170.860107421875
2016-09-02 00:00:00-04:00,51.53395462036133,51.99862742847303,51.310554428508574,51.53395462036133,18900500,0.0,0.0,2179.97998046875
2016-09-06 00:00:00-04:00,51.632253365441656,51.650125790580034,51.1229011798557,51.480342864990234,16278400,0.0,0.0,2186.47998046875
2016-09-07 00:00:00-04:00,51.35522627274523,51.68585753190676,51.30160901092889,51.52500915527344,17493400,0.0,0.0,2186.159912109375
2016-09-08 00:00:00-04:00,51.49821700329785,51.64119300034468,51.096095946348456,51.319496154785156,20146100,0.0,0.0,2181.300048828125
2016-09-09 00:00:00-04:00,50.74757229601534,51.39990024016875,50.22928237915039,50.22928237915039,35113900,0.0,0.0,2127.81005859375
2016-09-12 00:00:00-04:00,50.04164312152569,51.12289923514272,49.693139366625694,50.979923248291016,29303000,0.0,0.0,2159.0400390625
2016-09-13 00:00:00-04:00,50.48844041433295,50.622481885154116,50.08631941068564,50.5152473449707,30130200,0.0,0.0,2127.02001953125
2016-09-14 00:00:00-04:00,50.390144421226395,50.60461009546257,50.06844761428025,50.27397537231445,24062500,0.0,0.0,2125.77001953125
2016-09-15 00:00:00-04:00,50.17568029994693,51.247998405017,50.02376640947846,51.10502243041992,26847000,0.0,0.0,2147.260009765625
2016-09-16 00:00:00-04:00,51.49821872723987,51.49821872723987,50.71184901274968,51.15864944458008,44607000,0.0,0.0,2139.159912109375
2016-09-19 00:00:00-04:00,51.17651650630307,51.60544446683961,50.801202410323334,50.8726921081543,20937100,0.0,0.0,2139.1201171875
2016-09-20 00:00:00-04:00,51.2479950911756,51.2479950911756,50.711836073310145,50.76545333862305,17384000,0.0,0.0,2139.760009765625
2016-09-21 00:00:00-04:00,51.390964493639515,51.694788807314275,51.00671940548939,51.61436462402344,33707300,0.0,0.0,2163.1201171875
2016-09-22 00:00:00-04:00,51.75735798627265,51.82884768828157,51.498216338531876,51.667999267578125,19822200,0.0,0.0,2177.179931640625
2016-09-23 00:00:00-04:00,51.71267929445976,51.74842414592563,51.27481679486115,51.319496154785156,19955300,0.0,0.0,2164.68994140625
2016-09-26 00:00:00-04:00,51.00672316481354,51.06033701841527,50.78332301796446,50.84587478637695,21688700,0.0,0.0,2146.10009765625
2016-09-27 00:00:00-04:00,50.87268750209301,51.88245723522317,50.64928732982273,51.78416061401367,28065100,0.0,0.0,2159.929931640625
2016-09-28 00:00:00-04:00,51.721613784578295,51.88246219669998,51.533955031225375,51.85565185546875,20536400,0.0,0.0,2171.3701171875
2016-09-29 00:00:00-04:00,51.65905496429433,51.980748335889146,51.12289252733769,51.29267883300781,25463500,0.0,0.0,2151.1298828125
2016-09-30 00:00:00-04:00,51.44459047053419,51.62331128689264,51.23906272480759,51.471397399902344,29910800,0.0,0.0,2168.27001953125
2016-10-03 00:00:00-04:00,51.301604740454316,51.42670826546282,50.98884592793305,51.31053924560547,19189500,0.0,0.0,2161.199951171875
2016-10-04 00:00:00-04:00,51.17650709214207,51.471393519408004,50.908427592223276,51.14970016479492,20085900,0.0,0.0,2150.489990234375
2016-10-05 00:00:00-04:00,51.194378456603715,51.793089213770436,51.167568120994176,51.507137298583984,16726400,0.0,0.0,2159.72998046875
2016-10-06 00:00:00-04:00,51.59650802612305,51.703739160036015,51.185449096626826,51.59650802612305,16212600,0.0,0.0,2160.77001953125
2016-10-07 00:00:00-04:00,51.694806770727986,51.81097583336351,51.31055814023995,51.65012741088867,20089000,0.0,0.0,2153.739990234375
2016-10-10 00:00:00-04:00,51.7484130238795,52.17734092283249,51.7126681800961,51.86458206176758,18196500,0.0,0.0,2163.659912109375
2016-10-11 00:00:00-04:00,51.73054359758821,51.84671264220338,50.8369429041524,51.10502243041992,26497400,0.0,0.0,2136.72998046875
2016-10-12 00:00:00-04:00,51.03352355957031,51.17649949890087,50.399068041841936,51.03352355957031,22177500,0.0,0.0,2139.179931640625
2016-10-13 00:00:00-04:00,50.66716062079241,51.20331967990117,50.3275913986549,50.86375045776367,25313700,0.0,0.0,2132.550048828125
2016-10-14 00:00:00-04:00,51.04245977647076,51.59649454267327,51.04245977647076,51.31053924560547,27402500,0.0,0.0,2132.97998046875
2016-10-17 00:00:00-04:00,51.25693184886096,51.34629054688179,50.819066047400916,51.13182830810547,23830000,0.0,0.0,2126.5
2016-10-18 00:00:00-04:00,51.40884012574588,51.784154140828875,51.30160901092889,51.52500915527344,19149500,0.0,0.0,2139.60009765625
2016-10-19 00:00:00-04:00,51.35523775854355,51.68586909165207,51.292685976842385,51.408851623535156,22878400,0.0,0.0,2144.2900390625
2016-10-20 00:00:00-04:00,51.38204966049528,51.3999220868265,50.631424798667545,51.15864944458008,49455600,0.0,0.0,2141.340087890625
2016-10-21 00:00:00-04:00,53.86625690151616,54.01817081508783,53.160314837041845,53.312225341796875,80032200,0.0,0.0,2141.159912109375
2016-10-24 00:00:00-04:00,53.56242182225272,54.509639739990234,53.55348731561699,54.509639739990234,54067000,0.0,0.0,2151.330078125
2016-10-25 00:00:00-04:00,54.37560256920799,54.84027535369769,54.33092321487203,54.500709533691406,35137200,0.0,0.0,2143.159912109375
2016-10-26 00:00:00-04:00,54.33986452599294,54.68836828392944,54.0360401251838,54.17901611328125,29911600,0.0,0.0,2139.429931640625
2016-10-27 00:00:00-04:00,54.16113680728896,54.357730044251205,53.69646405280658,53.70539855957031,28479900,0.0,0.0,2133.0400390625
2016-10-28 00:00:00-04:00,53.624977670293255,54.08071594611565,53.240732497069494,53.499874114990234,33574700,0.0,0.0,2126.409912109375
2016-10-31 00:00:00-04:00,53.75901751540827,53.99135219554011,53.544551849365234,53.544551849365234,26434700,0.0,0.0,2126.14990234375
2016-11-01 00:00:00-04:00,53.58923077393775,53.63391012359288,52.94583723069306,53.43731689453125,24533000,0.0,0.0,2111.719970703125
2016-11-02 00:00:00-04:00,53.455197017685,53.55349364637785,52.99052421492923,53.106693267822266,22147000,0.0,0.0,2097.93994140625
2016-11-03 00:00:00-04:00,53.19605482912379,53.294351463081284,52.82074412726776,52.91010284423828,21600400,0.0,0.0,2088.659912109375
2016-11-04 00:00:00-04:00,52.40967350227907,52.972639393156314,52.293504476573915,52.463287353515625,28697000,0.0,0.0,2085.179931640625
2016-11-07 00:00:00-05:00,53.41944063623557,54.08070655361231,53.41944063623557,53.9913444519043,31664800,0.0,0.0,2131.52001953125
2016-11-08 00:00:00-05:00,54.10752755090711,54.31305532506158,53.75008927756666,54.036041259765625,22935400,0.0,0.0,2139.56005859375
2016-11-09 00:00:00-05:00,53.616045287945305,54.14326986962942,52.9011653658693,53.7679557800293,49632500,0.0,0.0,2163.260009765625
2016-11-10 00:00:00-05:00,54.04497302290815,54.0539109393572,51.49821224554343,52.45436477661133,57822400,0.0,0.0,2167.47998046875
2016-11-11 00:00:00-05:00,52.034372865982405,52.829677012565355,51.83777960410656,52.740318298339844,38767800,0.0,0.0,2164.449951171875
2016-11-14 00:00:00-05:00,52.740319194886816,52.79393646962344,51.18545231568966,51.93607711791992,41328400,0.0,0.0,2164.199951171875
2016-11-15 00:00:00-05:00,52.47584927828171,53.5194284870041,52.46685098277658,52.96165084838867,35904100,0.39,0.0,2180.389892578125
2016-11-16 00:00:00-05:00,53.02462688048494,53.6723669037427,52.907676489942304,53.66337203979492,27332500,0.0,0.0,2176.93994140625
2016-11-17 00:00:00-05:00,54.3470923047188,54.832897298509984,53.95125310524681,54.55400848388672,32132700,0.0,0.0,2187.1201171875
2016-11-18 00:00:00-05:00,54.679969576363156,55.003839645741984,54.248143961139704,54.29312515258789,27686300,0.0,0.0,2181.89990234375
2016-11-21 00:00:00-05:00,54.428060238369056,54.85089089543578,54.3560876023389,54.751930236816406,19652600,0.0,0.0,2198.179931640625
2016-11-22 00:00:00-05:00,54.85989115016428,55.11178853733573,54.70695443133719,54.98583984375,23206700,0.0,0.0,2202.93994140625
2016-11-23 00:00:00-05:00,54.886884072062436,54.96785158685445,54.20316106080918,54.33810806274414,21848900,0.0,0.0,2204.719970703125
2016-11-25 00:00:00-05:00,54.24814662989403,54.45506286621094,54.095209885077445,54.45506286621094,8409600,0.0,0.0,2213.35009765625
2016-11-28 00:00:00-05:00,54.2841208058207,54.895874511833476,54.167166983006524,54.52702331542969,20732600,0.0,0.0,2201.719970703125
2016-11-29 00:00:00-05:00,54.56301541318416,55.246738398980234,54.44606157798474,54.95885467529297,22366700,0.0,0.0,2204.659912109375
2016-11-30 00:00:00-05:00,54.75194280169235,55.039826548190284,54.17617530869648,54.212158203125,34655400,0.0,0.0,2198.81005859375
2016-12-01 00:00:00-05:00,54.0772149747078,54.11320130121242,53.024637231439925,53.258544921875,34542100,0.0,0.0,2191.080078125
2016-12-02 00:00:00-05:00,53.150583479720474,53.50144154461737,52.898682653969296,53.30352020263672,25515700,0.0,0.0,2191.949951171875
