Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,vix_close,qqq_close
2021-04-05 04:00:00+00:00,49.045816013406096,49.211233666075834,48.51197378527927,49.060855865478516,2546460,0.0,0.0,4077.909912109375,,321.26080322265625
2021-04-06 04:00:00+00:00,48.97815290737717,49.203721115308284,48.59468843390352,48.97063446044922,3194350,0.0,0.0,4073.93994140625,,321.0376892089844
2021-04-07 04:00:00+00:00,48.948075715373044,49.38417227340267,48.83529309244039,49.28642654418945,2230565,0.0,0.0,4079.949951171875,,321.81402587890625
2021-04-08 04:00:00+00:00,49.278901875319,49.47439330906247,49.11348718523533,49.181156158447266,1812192,0.0,0.0,4097.169921875,,325.1717529296875
2021-04-09 04:00:00+00:00,49.24883459308419,49.36913863081746,48.85033320312885,49.015750885009766,2281236,0.0,0.0,4128.7998046875,,327.14166259765625
2021-04-12 04:00:00+00:00,49.15858598476096,49.42926475593653,48.65481770059954,49.37663269042969,2085053,0.0,0.0,4127.990234375,,326.7146911621094
2021-04-13 04:00:00+00:00,49.105972524866864,49.65485167883971,49.03830058642007,49.62477493286133,2127778,0.0,0.0,4141.58984375,,330.52850341796875
2021-04-14 04:00:00+00:00,49.609735576309134,49.662367659143925,49.07589334182642,49.14356231689453,1819003,0.0,0.0,4124.66015625,,326.5594482421875
2021-04-15 04:00:00+00:00,49.55710641340253,50.33907221589966,49.40672860215449,50.3165168762207,2697442,0.0,0.0,4170.419921875,,331.5086975097656
2021-04-16 04:00:00+00:00,50.504489281760364,50.66238257767854,50.241325895181284,50.391700744628906,2515913,0.0,0.0,4185.47021484375,,331.8968200683594
2021-04-19 04:00:00+00:00,50.5195225362914,50.70749552459058,50.06838618036612,50.63230514526367,2178346,0.0,0.0,4163.259765625,,328.8593444824219
2021-04-20 04:00:00+00:00,50.60974248807999,51.63231018690763,50.53455211962743,51.57216262817383,2745223,0.0,0.0,4134.93994140625,,326.46246337890625
2021-04-21 04:00:00+00:00,51.68495127209371,52.286462450068285,51.459380140326246,52.13608169555664,2526233,0.0,0.0,4173.419921875,,329.25726318359375
2021-04-22 04:00:00+00:00,52.33156891633542,52.66992262676106,51.85036474867895,51.94058609008789,2478761,0.0,0.0,4134.97998046875,,325.2882385253906
2021-04-23 04:00:00+00:00,52.248858592497584,52.354122729212826,51.82027768155329,52.18118667602539,2084950,0.0,0.0,4180.169921875,,329.3834228515625
2021-04-26 04:00:00+00:00,52.504516251679384,52.617304792694775,51.95564004024531,52.12105178833008,1886909,0.0,0.0,4187.6201171875,,331.528076171875
2021-04-27 04:00:00+00:00,52.143600669681696,52.18119289440458,51.722538152608436,51.77517318725586,2023030,0.0,0.0,4186.72021484375,,330.0918273925781
2021-04-28 04:00:00+00:00,51.857881617478775,52.12855747354896,51.50449102756028,51.579681396484375,2008066,0.0,0.0,4183.18017578125,,328.9757995605469
2021-04-29 04:00:00+00:00,52.64736283963885,54.01580261579228,51.86539725326546,52.11351776123047,8460439,0.0,0.0,4211.47021484375,,330.1597595214844
2021-04-30 04:00:00+00:00,51.92115551753829,52.32101262953075,51.166705446528724,52.17012023925781,6067850,0.227713,0.0,4181.169921875,,327.9956359863281
2021-05-03 04:00:00+00:00,52.24556034425936,52.366270678300275,51.77780111715186,51.815521240234375,3719947,0.0,0.0,4192.66015625,,326.2489013671875
2021-05-04 04:00:00+00:00,51.92867858671283,52.705754480436006,51.8306003546691,52.139923095703125,3839556,0.0,0.0,4164.66015625,,320.3777770996094
2021-05-05 04:00:00+00:00,51.807972262562984,51.92114450134453,50.344342524237454,50.65367126464844,5389207,0.0,0.0,4167.58984375,,319.3006286621094
2021-05-06 04:00:00+00:00,50.77438114573174,51.21950231238771,50.55559257431859,50.96299362182617,4503854,0.0,0.0,4201.6201171875,,321.7073669433594
2021-05-07 04:00:00+00:00,50.781942661480976,51.64201513590376,50.781942661480976,51.37795639038086,3373918,0.0,0.0,4232.60009765625,,324.3177185058594
2021-05-10 04:00:00+00:00,51.63446137919402,51.898520105334335,50.925281365748056,50.95546340942383,3449563,0.0,0.0,4188.43017578125,,316.1273193359375
2021-05-11 04:00:00+00:00,50.5933224647774,50.66121869235759,49.61253680564527,49.93695068359375,4554216,0.0,0.0,4152.10009765625,,315.690673828125
2021-05-12 04:00:00+00:00,49.778506235623986,49.95202768911603,48.677010475282664,48.84299087524414,3441926,0.0,0.0,4063.0400390625,,307.5196228027344
2021-05-13 04:00:00+00:00,48.87318087089854,49.20513879515348,48.752470518490675,48.820369720458984,3071335,0.0,0.0,4112.5,,309.897216796875
2021-05-14 04:00:00+00:00,49.039146462842915,49.42391542098093,48.97124431135504,49.295658111572266,2540887,0.0,0.0,4173.85009765625,,316.7386474609375
2021-05-17 04:00:00+00:00,49.43148810131479,49.57483354078313,49.18252033173077,49.3409538269043,2512198,0.0,0.0,4163.2900390625,,314.8172302246094
2021-05-18 04:00:00+00:00,49.5144495631285,49.642706880023944,49.076872415094066,49.401283264160156,2251411,0.0,0.0,4127.830078125,,312.6920471191406
2021-05-19 04:00:00+00:00,49.129677852334126,49.544622880466044,48.661918722717374,49.537078857421875,2799610,0.0,0.0,4115.68017578125,,313.051025390625
2021-05-20 04:00:00+00:00,49.446555406111216,50.63103856403667,49.348477145007976,50.48015213012695,3614064,0.0,0.0,4159.1201171875,,319.10650634765625
2021-05-21 04:00:00+00:00,50.65366949323526,50.842276024197375,50.17836630357405,50.23117446899414,3769174,0.0,0.0,4155.85986328125,,317.3403625488281
2021-05-24 04:00:00+00:00,50.457511167611884,51.596724036560005,50.366971006967674,51.408111572265625,3547810,0.0,0.0,4197.0498046875,,322.677734375
2021-05-25 04:00:00+00:00,51.460926525548636,52.102204162596124,51.174235812695045,51.93622970581055,4231510,0.0,0.0,4188.1298828125,,323.1241455078125
2021-05-26 04:00:00+00:00,52.0418501164358,52.44170710742116,51.8155115995223,52.1474723815918,3630886,0.0,0.0,4195.990234375,,324.249755859375
2021-05-27 04:00:00+00:00,52.298379560076754,52.3662817361406,51.325140777266846,51.46094512939453,5518723,0.0,0.0,4200.8798828125,,323.03680419921875
2021-05-28 04:00:00+00:00,51.67670449501617,51.92653591248663,51.479869788177965,51.782691955566406,3115505,0.227713,0.0,4204.10986328125,,324.05572509765625
2021-06-01 04:00:00+00:00,52.024956947352116,52.532183964602844,51.737274973868686,52.50190353393555,3064111,0.0,0.0,4202.0400390625,,322.9785461425781
2021-06-02 04:00:00+00:00,52.56243885348611,53.46333487449608,52.38831454033237,53.45576477050781,2960602,0.0,0.0,4208.1201171875,,323.6092834472656
2021-06-03 04:00:00+00:00,53.58445651926583,53.58445651926583,52.94095609867463,53.13779067993164,3755551,0.0,0.0,4192.85009765625,,320.241943359375
2021-06-04 04:00:00+00:00,53.28921748303582,53.417915213869,52.88040801745001,53.311927795410156,2808072,0.0,0.0,4229.89013671875,,325.6763610839844
2021-06-07 04:00:00+00:00,53.37249537262626,53.74345436446303,53.25136773061201,53.25893783569336,3279283,0.0,0.0,4226.52001953125,,326.6467590332031
2021-06-08 04:00:00+00:00,53.34220886230469,53.75101833287506,53.31192844543636,53.34220886230469,4061126,0.0,0.0,4227.259765625,,326.802001953125
2021-06-09 04:00:00+00:00,53.75101024019021,53.955420905411565,53.45575833804081,53.72072982788086,4259064,0.0,0.0,4219.5498046875,,326.8796081542969
