Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,vix_close,qqq_close,close,log_ret,rv_5,snp500_change,vix_change,qqq_change,earnings_week
2021-04-12 04:00:00+00:00,308.62805251976675,309.71949362187615,305.53235068829883,309.1142578125,10881900,0.0,0.0,4127.990234375,,326.7147521972656,309.1142578125,-0.0029486383835116087,0.18754273307237398,-0.00019607884876882142,0.0,-0.0013050642182081962,0
2021-04-13 04:00:00+00:00,309.7790193206261,311.9817348642091,306.91153757945125,307.3481140136719,14036900,0.0,0.0,4141.58984375,,330.5285339355469,307.3481140136719,-0.005729947882488052,0.17844559675501503,0.0032944868090414303,0.0,0.011673123765095772,0
2021-04-14 04:00:00+00:00,304.90719423670697,305.63152098726067,299.59887627399337,300.46209716796875,17421400,0.0,0.0,4124.66015625,,326.5594787597656,300.46209716796875,-0.022659413584644843,0.14543958387898706,-0.004087726727828533,0.0,-0.01200820736570729,0
2021-04-15 04:00:00+00:00,303.95470027690254,307.7251299969415,301.73215157790185,305.4231872558594,14558300,0.0,0.0,4170.419921875,,331.5086364746094,305.4231872558594,0.016376700652027697,0.22028605686156397,0.01109419052516647,0.0,0.015155455703322662,0
2021-04-16 04:00:00+00:00,305.77051588644764,306.54444137804103,302.2382071802452,303.7959899902344,13059200,0.0,0.0,4185.47021484375,,331.8968200683594,303.7959899902344,-0.005341923550318279,0.22014458437630693,0.0036088195555097347,0.0,0.0011709607263270527,0
2021-04-19 04:00:00+00:00,302.6351398285244,305.3041973641103,298.21977632111566,299.8866882324219,14553500,0.0,0.0,4163.259765625,,328.8594055175781,299.8866882324219,-0.012951693153638507,0.22826555133656518,-0.005306560094486046,0.0,-0.00915168319526427,0
2021-04-20 04:00:00+00:00,299.6385619334526,302.72436183660926,294.89578234939887,300.2934265136719,16796400,0.0,0.0,4134.93994140625,,326.4624328613281,300.2934265136719,0.001355387602901371,0.23437388356422698,-0.006802319771775922,0.0,-0.007288745938336505,1
2021-04-21 04:00:00+00:00,299.5988930328925,299.6286582281445,295.0744016748638,299.12261962890625,14863500,0.0,0.0,4173.419921875,,329.2572021484375,299.12261962890625,-0.003906496601970038,0.17345832360454028,0.009306055472153574,0.0,0.00856076842475928,1
2021-04-22 04:00:00+00:00,298.98372689165404,300.5613732471118,293.7349384661089,294.211181640625,16375400,0.0,0.0,4134.97998046875,,325.2881164550781,294.211181640625,-0.016555774035093725,0.114394107027506,-0.009210657476561801,0.0,-0.012054666283563997,1
2021-04-23 04:00:00+00:00,296.43379755001087,300.2339629907367,294.8363176243021,298.78533935546875,17536800,0.0,0.0,4180.169921875,,329.38336181640625,298.78533935546875,0.015427572598251633,0.20105390738940793,0.010928696540176919,0.0,0.012589594129528203,1
2021-04-26 04:00:00+00:00,300.97810243975925,303.4189396821475,299.2119632513711,300.6804504394531,16172600,0.0,0.0,4187.6201171875,,331.5280456542969,300.6804504394531,0.006322687397839864,0.18913001011886865,0.001782270924804541,0.0,0.00651120878135325,1
2021-04-27 04:00:00+00:00,301.9107926157603,302.9625367473814,298.76546176782614,301.2063293457031,15309300,0.0,0.0,4186.72021484375,,330.0917663574219,301.2063293457031,0.0017474350915407729,0.18925840849461642,-0.00021489588801437698,0.0,-0.004332301039691511,1
2021-04-28 04:00:00+00:00,304.9667256706081,308.4990335747868,302.9922305026712,304.7087707519531,33907200,0.0,0.0,4183.18017578125,,328.9757995605469,304.7087707519531,0.01156096098525391,0.1976867139618212,-0.0008455399168898481,0.0,-0.003380777440133542,0
2021-04-29 04:00:00+00:00,327.5495105933915,329.2263538042602,319.1057641523862,326.94427490234375,56526800,0.0,0.0,4211.47021484375,,330.1597595214844,326.94427490234375,0.07043327277844327,0.44546540845141136,0.006762806734045723,0.0,0.0035989272235801284,0
