Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,vix_close,qqq_close,close,log_ret,rv_5,snp500_change,vix_change,qqq_change,earnings_week
2021-04-12 04:00:00+00:00,338.24021934172254,339.6206729310068,335.75887981199895,338.8692932128906,1067400,0.0,0.0,4127.990234375,,326.7147216796875,338.8692932128906,0.004185685071457369,0.09634272469473391,-0.00019607884876882142,0.0,-0.0013052506674576803,1
2021-04-13 04:00:00+00:00,337.74218624010297,339.17508704806903,335.80254408760027,338.22271728515625,1124300,0.0,0.0,4141.58984375,,330.5285339355469,338.22271728515625,-0.0019098619220002339,0.10441484516722083,0.0032944868090414303,0.0,0.011673218262868712,1
2021-04-14 04:00:00+00:00,338.4760923464579,341.83114390957496,338.1266128080544,339.5857238769531,1078800,0.0,0.0,4124.66015625,,326.5594177246094,339.5857238769531,0.004021810134656674,0.10406665897061827,-0.004087726727828533,0.0,-0.012008392024972614,1
2021-04-15 04:00:00+00:00,339.5857188783833,342.4951686556516,338.7382170118504,341.2981872558594,1289400,0.0,0.0,4170.419921875,,331.5086364746094,341.2981872558594,0.005030129106187907,0.04679152395499308,0.01109419052516647,0.0,0.015155645439610899,1
2021-04-16 04:00:00+00:00,343.2116510164093,344.53968403199485,340.57302296769427,342.3291931152344,1499500,0.0,0.0,4185.47021484375,,331.89678955078125,342.3291931152344,0.003016282468048716,0.04390121125474359,0.0036088195555097347,0.0,0.001170868669666092,1
2021-04-19 04:00:00+00:00,342.4951700303415,342.83593057455306,337.79459429793604,342.25927734375,1317600,0.0,0.0,4163.259765625,,328.8594055175781,342.25927734375,-0.00020425635179214226,0.0465853747702417,-0.005306560094486046,0.0,-0.009151592087751736,1
2021-04-20 04:00:00+00:00,339.00022415643707,342.0582158691884,336.0470736076657,338.4148254394531,1370100,0.0,0.0,4134.93994140625,,326.46240234375,338.4148254394531,-0.011296133549586793,0.10594226688632012,-0.006802319771775922,0.0,-0.007288838736588921,0
2021-04-21 04:00:00+00:00,338.58094206033303,341.5253745710032,336.3355219712163,338.3363037109375,1358500,0.0,0.0,4173.419921875,,329.2572326660156,338.3363037109375,-0.00023205496226230454,0.10020480332584393,0.009306055472153574,0.0,0.008560956184237023,0
2021-04-22 04:00:00+00:00,337.92562390642473,337.92562390642473,330.6126577963025,332.0892333984375,1670500,0.0,0.0,4134.97998046875,,325.2882385253906,332.0892333984375,-0.018636674111055625,0.1451641618580582,-0.009210657476561801,0.0,-0.01205438710787854,0
2021-04-23 04:00:00+00:00,330.77869849499416,330.77869849499416,326.17424480132206,329.64288330078125,1298000,0.0,0.0,4180.169921875,,329.3834228515625,329.64288330078125,-0.007393811425371306,0.12410690101928493,0.010928696540176919,0.0,0.012589401770984221,0
2021-04-26 04:00:00+00:00,327.0130064309293,327.9129289449204,323.9025930817805,325.00347900390625,1518100,0.0,0.0,4187.6201171875,,331.5281066894531,325.00347900390625,-0.014174009774159413,0.1109226594001997,0.001782270924804541,0.0,0.006511207574818156,0
2021-04-27 04:00:00+00:00,324.58406704741816,326.9780298305774,323.3958313097733,326.08685302734375,1564900,0.0,0.0,4186.72021484375,,330.0918273925781,326.08685302734375,0.003327879312542124,0.14605723985268265,-0.00021489588801437698,0.0,-0.004332300242103959,0
2021-04-28 04:00:00+00:00,326.2965142978777,326.6634851128613,324.10351505207706,325.8421936035156,1110400,0.0,0.0,4183.18017578125,,328.9757995605469,325.8421936035156,-0.0007505707456306296,0.14448717782489362,-0.0008455399168898481,0.0,-0.003380961718582487,0
