month,kw_1_search,kw_2_search,kw_3_search
2025-12-07,18,19,95
2025-12-14,18,18,94
2025-12-21,13,19,91
2025-12-28,11,20,100
2026-01-04,11,19,87
2026-01-11,16,19,88
2026-01-18,17,18,85
2026-01-25,19,19,89
2026-02-01,22,19,90
2026-02-08,19,19,97
2026-02-15,18,22,97
2026-02-22,17,20,92
2026-03-01,16,20,100
2026-03-08,15,20,99
2026-03-15,15,20,96
2026-03-22,10,20,87
2026-03-29,10,19,83
