month,kw_1_search,kw_2_search,kw_3_search
2025-12-07,86,21,11
2025-12-14,89,18,11
2025-12-21,75,15,11
2025-12-28,75,13,11
2026-01-04,75,17,11
2026-01-11,74,13,10
2026-01-18,75,12,10
2026-01-25,77,13,10
2026-02-01,74,12,10
2026-02-08,81,10,10
2026-02-15,81,12,10
2026-02-22,78,17,11
2026-03-01,84,18,10
2026-03-08,84,21,10
2026-03-15,79,26,10
2026-03-22,55,8,11
2026-03-29,56,7,13
