month,kw_1_search,kw_2_search,kw_3_search
2025-12-07,68,1,42
2025-12-14,71,1,40
2025-12-21,62,1,36
2025-12-28,67,1,38
2026-01-04,70,1,39
2026-01-11,72,1,41
2026-01-18,70,1,40
2026-01-25,72,1,41
2026-02-01,79,1,41
2026-02-08,94,1,54
2026-02-15,100,1,55
2026-02-22,89,1,49
2026-03-01,82,1,44
2026-03-08,84,1,46
2026-03-15,79,1,45
2026-03-22,79,1,41
2026-03-29,83,1,42
2026-04-05,81,1,42
