month,kw_1_search,kw_2_search,kw_3_search
2025-12-07,0,37,61
2025-12-14,0,33,58
2025-12-21,0,25,53
2025-12-28,0,30,54
2026-01-04,0,35,55
2026-01-11,0,38,52
2026-01-18,0,35,54
2026-01-25,0,37,55
2026-02-01,0,38,58
2026-02-08,0,42,56
2026-02-15,0,50,53
2026-02-22,0,47,57
2026-03-01,0,45,58
2026-03-08,0,47,56
2026-03-15,0,44,51
2026-03-22,0,36,49
2026-03-29,0,36,56
