Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,vix_close,qqq_close
2021-04-05 04:00:00+00:00,256.55999755859375,260.4800109863281,256.25,259.3599853515625,13750300,0.0,0.0,4077.909912109375,,321.2608947753906
2021-04-06 04:00:00+00:00,257.2099914550781,259.3500061035156,254.66000366210938,255.1699981689453,11180300,0.0,0.0,4073.93994140625,,321.0378112792969
2021-04-07 04:00:00+00:00,255.30999755859375,255.89999389648438,250.8300018310547,252.5800018310547,9925700,0.0,0.0,4079.949951171875,,321.81402587890625
2021-04-08 04:00:00+00:00,251.6999969482422,254.9499969482422,249.30999755859375,254.9499969482422,9899900,0.0,0.0,4097.169921875,,325.171630859375
2021-04-09 04:00:00+00:00,250.50999450683594,252.83999633789062,249.44000244140625,252.36000061035156,12255900,0.0,0.0,4128.7998046875,,327.1417236328125
2021-04-12 04:00:00+00:00,250.57000732421875,251.5500030517578,246.2899932861328,249.52000427246094,10383600,0.0,0.0,4127.990234375,,326.7146301269531
2021-04-13 04:00:00+00:00,248.3300018310547,254.49000549316406,246.10000610351562,253.27000427246094,15901400,0.0,0.0,4141.58984375,,330.528564453125
2021-04-14 04:00:00+00:00,255.32000732421875,258.3699951171875,251.27999877929688,252.42999267578125,12661800,0.0,0.0,4124.66015625,,326.5593566894531
2021-04-15 04:00:00+00:00,253.55999755859375,254.1199951171875,249.42999267578125,251.11000061035156,9479000,0.0,0.0,4170.419921875,,331.5086364746094
2021-04-16 04:00:00+00:00,252.0,253.0500030517578,246.22999572753906,248.17999267578125,14606000,0.0,0.0,4185.47021484375,,331.8968505859375
2021-04-19 04:00:00+00:00,247.0,247.0,242.22000122070312,244.14999389648438,9249300,0.0,0.0,4163.259765625,,328.8594055175781
2021-04-20 04:00:00+00:00,241.02999877929688,241.08999633789062,232.33999633789062,234.05999755859375,19483600,0.0,0.0,4134.93994140625,,326.4624328613281
2021-04-21 04:00:00+00:00,232.22000122070312,236.75999450683594,230.22000122070312,235.9199981689453,12847000,0.0,0.0,4173.419921875,,329.2572021484375
2021-04-22 04:00:00+00:00,235.9600067138672,239.64999389648438,233.3800048828125,234.3300018310547,13854400,0.0,0.0,4134.97998046875,,325.2881774902344
2021-04-23 04:00:00+00:00,233.88999938964844,238.5800018310547,233.11000061035156,238.3800048828125,11533100,0.0,0.0,4180.169921875,,329.3834228515625
2021-04-26 04:00:00+00:00,240.24000549316406,244.64999389648438,240.10000610351562,241.44000244140625,10599600,0.0,0.0,4187.6201171875,,331.528076171875
2021-04-27 04:00:00+00:00,241.8800048828125,243.49000549316406,239.41000366210938,242.47000122070312,10583300,0.0,0.0,4186.72021484375,,330.0918273925781
2021-04-28 04:00:00+00:00,239.0,239.64999389648438,232.85000610351562,235.4600067138672,19054100,0.0,0.0,4183.18017578125,,328.9757995605469
2021-04-29 04:00:00+00:00,237.0,237.67999267578125,231.8000030517578,235.94000244140625,12296100,0.0,0.0,4211.47021484375,,330.15972900390625
2021-04-30 04:00:00+00:00,233.67999267578125,236.77000427246094,232.6999969482422,234.30999755859375,10380400,0.0,0.0,4181.169921875,,327.9956970214844
2021-05-03 04:00:00+00:00,234.11000061035156,237.10000610351562,233.80999755859375,235.19000244140625,9887800,0.0,0.0,4192.66015625,,326.2488708496094
2021-05-04 04:00:00+00:00,235.75,236.64999389648438,225.64999389648438,233.6300048828125,17807200,0.0,0.0,4164.66015625,,320.3777770996094
2021-05-05 04:00:00+00:00,232.4499969482422,233.49000549316406,227.55999755859375,228.17999267578125,14913500,0.0,0.0,4167.58984375,,319.3005676269531
2021-05-06 04:00:00+00:00,229.3000030517578,231.1699981689453,226.5500030517578,229.80999755859375,11857100,0.0,0.0,4201.6201171875,,321.7073059082031
2021-05-07 04:00:00+00:00,229.8000030517578,235.91000366210938,227.99000549316406,235.47000122070312,12823000,0.0,0.0,4232.60009765625,,324.3177185058594
2021-05-10 04:00:00+00:00,236.83999633789062,241.10000610351562,232.5,232.92999267578125,14813900,0.0,0.0,4188.43017578125,,316.1273498535156
2021-05-11 04:00:00+00:00,226.55999755859375,230.1300048828125,223.85000610351562,228.8800048828125,16273200,0.0,0.0,4152.10009765625,,315.69061279296875
2021-05-12 04:00:00+00:00,227.25,229.74000549316406,220.6300048828125,220.77999877929688,14931200,0.0,0.0,4063.0400390625,,307.5196533203125
2021-05-13 04:00:00+00:00,223.0,229.27000427246094,219.07000732421875,222.63999938964844,16503400,0.0,0.0,4112.5,,309.8971862792969
2021-05-14 04:00:00+00:00,225.99000549316406,228.80999755859375,224.35000610351562,228.47000122070312,10162400,0.0,0.0,4173.85009765625,,316.7386474609375
2021-05-17 04:00:00+00:00,226.24000549316406,228.25999450683594,223.5800018310547,227.97999572753906,9559300,0.0,0.0,4163.2900390625,,314.81719970703125
2021-05-18 04:00:00+00:00,227.25,232.27000427246094,226.42999267578125,227.5500030517578,10081100,0.0,0.0,4127.830078125,,312.6920166015625
