Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,snp500,vix_close,qqq_close,close,log_ret,rv_5,snp500_change,vix_change,qqq_change,earnings_week
2021-04-26 04:00:00+00:00,312.5784069808616,312.88078487347593,310.965827413175,311.4056091308594,2090900,0.0,0.0,0.0,4187.6201171875,,331.5279541015625,311.4056091308594,-0.0016468958557666704,0.13352917307215564,0.001782270924804541,0.0,0.006510557814068507,0
2021-04-27 04:00:00+00:00,311.15811610848885,311.91859035342395,310.3334977330291,311.36883544921875,2732700,0.0,0.0,0.0,4186.72021484375,,330.091796875,311.36883544921875,-0.00011809630919642224,0.11752495288266081,-0.00021489588801437698,0.0,-0.004331934030885831,0
2021-04-28 04:00:00+00:00,310.8191470988609,311.05735281629256,309.74712350447066,310.0311584472656,3025100,0.0,0.0,0.0,4183.18017578125,,328.97576904296875,310.0311584472656,-0.004305372003160445,0.09404085957280388,-0.0008455399168898481,0.0,-0.003380962031158452,0
2021-04-29 04:00:00+00:00,311.4240456944295,312.3127808368393,309.11507913516584,312.0470886230469,3688400,0.0,0.0,0.0,4211.47021484375,,330.15972900390625,312.0470886230469,0.006481297946807872,0.07905659825740571,0.006762806734045723,0.0,0.0035989275574361823,0
2021-04-30 04:00:00+00:00,310.5352434287414,311.20408756181246,309.5548499089363,310.5535583496094,2909600,0.0,0.0,0.0,4181.169921875,,327.9956970214844,310.5535583496094,-0.004797724337609786,0.07206704720613243,-0.007194706699326425,0.0,-0.0065545001171123385,0
2021-05-03 04:00:00+00:00,312.2486915125257,313.5222638450514,312.0287726068828,312.5418701171875,2698400,0.0,0.0,0.0,4192.66015625,,326.24896240234375,312.5418701171875,0.006382067418653882,0.08754516080710652,0.002748090747253684,0.0,-0.005325480288316697,0
2021-05-04 04:00:00+00:00,311.5156708617296,312.92670297674397,309.3441639348323,312.8900451660156,4478300,0.0,0.0,0.0,4164.66015625,,320.3778381347656,312.8900451660156,0.0011133908465098185,0.08723093407680046,-0.006678337608227225,0.0,-0.01799584042918001,0
2021-05-05 04:00:00+00:00,313.586313689106,314.5483642410874,311.86376058196595,313.6138000488281,3506100,0.0,0.0,0.0,4167.58984375,,319.3006896972656,313.6138000488281,0.0023104573429311064,0.0735781068902915,0.0007034637617677753,0.0,-0.003362119064699187,0
2021-05-06 04:00:00+00:00,314.2092735112295,316.69232851783215,313.274709565759,316.5732116699219,4276700,0.0,0.0,0.0,4201.6201171875,,321.7072448730469,316.5732116699219,0.009392238561547575,0.08587891065114879,0.008165456466051824,0.0,0.007536955770634179,0
2021-05-07 04:00:00+00:00,316.26184478947926,319.12053868845686,315.9319804371353,318.744873046875,3526500,0.0,0.0,0.0,4232.60009765625,,324.3177185058594,318.744873046875,0.006836480457114361,0.054241016255609155,0.007373341616968343,0.0,0.008114438435611326,0
2021-05-10 04:00:00+00:00,320.009263567246,321.68598760937624,318.47911481785064,318.6165466308594,6092500,0.0,0.0,0.0,4188.43017578125,,316.1272888183594,318.6165466308594,-0.0004026802181234609,0.06524981990082551,-0.010435647322188157,0.0,-0.025254339248664937,0
2021-05-11 04:00:00+00:00,316.09679551183774,316.3075428893528,312.3401962449687,314.1910095214844,8396400,0.0,0.0,0.0,4152.10009765625,,315.69061279296875,314.1910095214844,-0.01398722002598234,0.14476537231135153,-0.00867391280271812,0.0,-0.0013813297391150892,0
2021-05-12 04:00:00+00:00,312.94491325161374,313.5679839787717,307.594021105019,307.8597412109375,7034100,0.0,0.0,0.0,4063.0400390625,,307.51959228515625,307.8597412109375,-0.02035681796509617,0.20645602549738298,-0.021449400664502738,0.0,-0.02588300119386533,0
2021-05-13 04:00:00+00:00,308.13452550659963,313.3938137462708,308.1070391552468,311.9369812011719,5741300,0.0,0.0,0.0,4112.5,,309.89715576171875,311.9369812011719,0.013156890503272747,0.2225990794543462,0.012173141406923493,0.0,0.007731421139365535,0
2021-05-14 04:00:00+00:00,313.64131162250743,316.0418804369155,313.24733111424894,315.4280090332031,4677300,0.0,0.0,0.0,4173.85009765625,,316.7387390136719,315.4280090332031,0.011129291305227447,0.2361629628193922,0.014917956876899785,0.0,0.022076947544538372,0
2021-05-17 04:00:00+00:00,314.57584260154687,316.22510802805897,313.39390120184413,314.8690490722656,3262200,0.0,0.0,0.0,4163.2900390625,,314.8172302246094,314.8690490722656,-0.0017736402233859221,0.23574528655586416,-0.0025300521932207776,0.0,-0.0060665417657660425,0
2021-05-18 04:00:00+00:00,315.0524128944466,315.6479695087234,312.3219791732618,312.5418701171875,3462300,0.0,0.0,0.0,4127.830078125,,312.69195556640625,312.5418701171875,-0.0074183905840151144,0.21939065457662638,-0.008517292959364653,0.0,-0.00675082064818,0
2021-05-19 04:00:00+00:00,309.28910459526423,311.12160315452604,307.12676971695566,311.01165771484375,7223900,0.0,0.0,0.0,4115.68017578125,,313.05108642578125,311.01165771484375,-0.0049080484860023945,0.15028070832941498,-0.002943411456817757,0.0,0.0011485132667530262,0
2021-05-20 04:00:00+00:00,311.2864362448656,314.2184443231011,310.91994222551153,312.9173583984375,4532800,0.0,0.0,0.0,4159.1201171875,,319.10650634765625,312.9173583984375,0.00610872891165013,0.12334084446313894,0.010554741756143349,0.0,0.019343232412996736,0
2021-05-21 04:00:00+00:00,314.26978742186435,315.9040736236697,313.3424581209411,314.0402526855469,4481000,0.703,0.0,0.0,4155.85986328125,,317.34033203125,314.0402526855469,0.0035820459562725506,0.08998426924517733,-0.0007838806801412357,0.0,-0.005534748685073976,0
2021-05-24 04:00:00+00:00,315.26155423355806,316.473505092837,314.96774287020673,315.8032531738281,2531800,0.0,0.0,0.0,4197.0498046875,,322.677734375,315.8032531738281,0.005598232183954551,0.10003897806125764,0.009911292190138532,0.0,0.01681917425870849,0
2021-05-25 04:00:00+00:00,316.46424507356136,316.75805637224084,314.6096137869991,315.0870361328125,2623200,0.0,0.0,0.0,4188.1298828125,,323.1241760253906,315.0870361328125,-0.0022704972983086076,0.07840464563742418,-0.0021252837802967495,0.0,0.00138355269927537,0
2021-05-26 04:00:00+00:00,315.43585435543235,315.9500099893456,314.6187251591483,315.1695861816406,2064500,0.0,0.0,0.0,4195.990234375,,324.24981689453125,315.1695861816406,0.0002619569438146338,0.05692590885553123,0.0018768165702687245,0.0,0.0034836169889440605,0
2021-05-27 04:00:00+00:00,317.07929024387204,317.82298054773497,315.72043451836385,316.39068603515625,3026200,0.0,0.0,0.0,4200.8798828125,,323.0367431640625,316.39068603515625,0.0038669353626077808,0.050185646901447646,0.0011653145418315525,0.0,-0.0037411701326058866,0
2021-05-28 04:00:00+00:00,318.02520903668915,318.1170286034285,317.0795263400097,317.3457946777344,2641400,0.0,0.0,0.0,4204.10986328125,,324.0557556152344,317.3457946777344,0.0030142161443512854,0.04936114280742239,0.0007688818911402162,0.0,0.0031544784695105577,0
2021-06-01 04:00:00+00:00,320.00820639506753,320.1091882457027,317.308875227896,317.5567626953125,2584300,0.0,0.0,0.0,4202.0400390625,,322.9786376953125,317.5567626953125,0.0006645682015065339,0.038536203529165466,-0.0004923335226864056,0.0,-0.003323866036191614,0
2021-06-02 04:00:00+00:00,318.36486274666674,318.9157520351827,317.4467232722712,318.00677490234375,2576700,0.0,0.0,0.0,4208.1201171875,,323.6092529296875,318.00677490234375,0.0014161047813881424,0.02451401874167849,0.0014469348384307246,0.0,0.0019524982793750478,0
2021-06-03 04:00:00+00:00,316.3998786093802,318.5575109401007,315.4358438327973,317.6944580078125,4436400,0.0,0.0,0.0,4192.85009765625,,320.2419738769531,317.6944580078125,-0.000982590259356826,0.03045004091018072,-0.0036287033416374515,0.0,-0.010405385576122583,0
2021-06-04 04:00:00+00:00,318.65873279162395,319.50340557277406,318.17211990134876,319.4207763671875,2594200,0.0,0.0,0.0,4229.89013671875,,325.6764221191406,319.4207763671875,0.00541918475981855,0.038637157771260366,0.008834095710505974,0.0,0.016969818716754403,0
2021-06-07 04:00:00+00:00,319.97163698425146,320.0083704121195,317.69464078616153,318.2179870605469,2224300,0.0,0.0,0.0,4226.52001953125,,326.6467590332031,318.2179870605469,-0.0037726399404076974,0.05354339181298138,-0.0007967387044511831,0.0,0.002979450915570281,0
2021-06-08 04:00:00+00:00,318.30978826956897,318.5117800821044,316.5285953825002,317.9884338378906,2748700,0.0,0.0,0.0,4227.259765625,,326.8020935058594,317.9884338378906,-0.0007216312978853071,0.05425442465682656,0.00017502486450582388,0.0,0.0004755426722002909,0
2021-06-09 04:00:00+00:00,318.1720516486286,318.48421569812433,316.47348806865523,316.5653076171875,2591200,0.0,0.0,0.0,4219.5498046875,,326.8796691894531,316.5653076171875,-0.004485447059083142,0.06203148106695217,-0.0018238673194856947,0.0,0.00023737817209656953,0
2021-06-10 04:00:00+00:00,318.1720413424026,319.2646294899429,316.574459703989,316.73974609375,3089400,0.0,0.0,0.0,4239.18017578125,,330.2859191894531,316.73974609375,0.0005508829590156015,0.06286597511136303,0.004652243012262192,0.0,0.010420501245753,0
2021-06-11 04:00:00+00:00,317.70373520812393,318.18115754865374,315.4451204157201,316.86822509765625,3003000,0.0,0.0,0.0,4247.43994140625,,331.1495361328125,316.86822509765625,0.0004055473147712716,0.03762133583863909,0.0019484346695590737,0.0,0.0026147555593007965,0
2021-06-14 04:00:00+00:00,316.6019997283492,316.6387331500983,314.43520417480266,316.1153869628906,2527000,0.0,0.0,0.0,4255.14990234375,,334.3228759765625,316.1153869628906,-0.0023786982013355687,0.033652914343788684,0.0018152018730952513,0.0,0.009582800208052467,0
2021-06-15 04:00:00+00:00,316.3081765989807,316.3265292978497,314.34334506388865,315.2982177734375,2138500,0.0,0.0,0.0,4246.58984375,,332.1394958496094,315.2982177734375,-0.0025883814968730746,0.034147140934699456,-0.0020116937805257917,0.0,-0.0065307530050865426,0
2021-06-16 04:00:00+00:00,315.2980832348025,315.50926526892744,311.69896641572626,312.8650207519531,4032000,0.0,0.0,0.0,4223.7001953125,,330.9263916015625,312.8650207519531,-0.007747060132344763,0.053359401071294714,-0.005390124612855707,0.0,-0.0036523938381485266,0
2021-06-17 04:00:00+00:00,312.6816285623415,313.3426902133582,309.064156196972,310.927978515625,5169100,0.0,0.0,0.0,4221.85986328125,,335.1283264160156,310.927978515625,-0.00621054889914826,0.05175584469010834,-0.00043571559205179966,0.0,0.012697490804880474,0
2021-06-18 04:00:00+00:00,307.4274714193173,308.25499599786735,305.8919308302565,306.1493835449219,7126600,0.493,0.0,0.0,4166.4501953125,,332.4984436035156,306.1493835449219,-0.015488140674854184,0.08473914237753141,-0.013124468779900589,0.0,-0.007847390403028398,0
2021-06-21 04:00:00+00:00,308.26418020560897,311.78576833573914,307.48261835201004,311.500732421875,5435700,0.0,0.0,0.0,4224.7900390625,,334.56494140625,311.500732421875,0.017328525148918143,0.1947778330163986,0.014002289962720793,0.0,0.006215060077690238,0
2021-06-22 04:00:00+00:00,311.45470464182034,312.99942050892724,310.27777425827696,312.1167297363281,4042100,0.0,0.0,0.0,4246.43994140625,,337.68365478515625,312.1167297363281,0.0019755621103568996,0.197967321884343,0.005124491902218642,0.0,0.009321698100815956,0
2021-06-23 04:00:00+00:00,312.24550730135735,312.76961645661964,311.4087790167034,311.500732421875,3082700,0.0,0.0,0.0,4241.83984375,,337.8487854003906,311.500732421875,-0.0019755621103568167,0.19160163176628936,-0.0010832833431588806,0.0,0.0004890097962824136,0
2021-06-24 04:00:00+00:00,313.23857082691296,314.75570385781157,312.9627106011419,314.4430847167969,3704700,0.0,0.0,0.0,4266.490234375,,339.9376525878906,314.4430847167969,0.009401399570693147,0.1962086521540396,0.005811249724885448,0.0,0.0061828465211868355,0
2021-06-25 04:00:00+00:00,316.0153297331066,317.2014639610044,315.4636374368587,316.7141418457031,3638000,0.0,0.0,0.0,4280.7001953125,,339.5199279785156,316.7141418457031,0.007196517237850419,0.11720799574292626,0.0033305973193167304,0.0,-0.0012288271281364338,0
2021-06-28 04:00:00+00:00,316.6037909335124,316.68656863176335,314.2959206460395,315.1969909667969,3606300,0.0,0.0,0.0,4290.60986328125,,343.64898681640625,315.1969909667969,-0.004801794794344219,0.09498522091538295,0.0023149642620619026,0.0,0.01216146239920235,0
2021-06-29 04:00:00+00:00,316.28182182193973,316.9714298188878,315.0221143102621,315.2519836425781,2375800,0.0,0.0,0.0,4291.7998046875,,344.892578125,315.2519836425781,0.00017445559636223014,0.09629515625604709,0.00027733619326086867,0.0,0.003618783573653195,0
2021-06-30 04:00:00+00:00,314.81085468925215,317.68882506803345,314.7832714740661,317.1739196777344,3778900,0.0,0.0,0.0,4297.5,,344.3485412597656,317.1739196777344,0.006077998835131458,0.09224157660024605,0.0013281596467464851,0.0,-0.00157740960443975,0
2021-07-01 04:00:00+00:00,317.9370825702633,318.50715440629284,317.14634500680046,318.4703674316406,3606900,0.0,0.0,0.0,4319.93994140625,,344.48455810546875,318.4703674316406,0.004079166848173302,0.0777961170879833,0.0052216268542757405,0.0,0.00039499759518513144,0
2021-07-02 04:00:00+00:00,319.0956930814808,320.2450407259332,318.30492731077004,319.9232177734375,3013500,0.0,0.0,0.0,4352.33984375,,348.4388122558594,319.9232177734375,0.0045515897518005315,0.06967594328639856,0.007500081663913916,0.0,0.011478755890067971,0
2021-07-06 04:00:00+00:00,319.7484013173512,320.0793998526777,315.9325741027498,317.97381591796875,3910600,0.0,0.0,0.0,4343.5400390625,,349.94464111328125,317.97381591796875,-0.006111983035025921,0.07788971078654874,-0.0020218560598241897,0.0,0.004321645019028875,0
2021-07-07 04:00:00+00:00,317.81750521121563,319.1875462540646,316.695741140146,318.9852600097656,3347000,0.0,0.0,0.0,4358.1298828125,,350.68310546875,318.9852600097656,0.003175855341874516,0.07696357049148198,0.003358975310182588,0.0,0.0021102319301689043,0
2021-07-08 04:00:00+00:00,314.9764149536317,317.2199437571978,314.0293536352591,316.6498718261719,6379900,0.0,0.0,0.0,4320.81982421875,,348.5650634765625,316.6498718261719,-0.007348236669740104,0.09332559032556513,-0.008561024934316985,0.0,-0.0060397605677534605,0
2021-07-09 04:00:00+00:00,318.663430185639,320.96212470226754,317.9922012850986,320.6495056152344,5063100,0.0,0.0,0.0,4369.5498046875,,350.74139404296875,320.6495056152344,0.01255198559151791,0.1305208851786703,0.011277947808795874,0.0,0.006243685309995417,0
2021-07-12 04:00:00+00:00,319.98739200822826,322.08379970541057,319.3989129057493,321.8447265625,3999800,0.0,0.0,0.0,4384.6298828125,,352.11126708984375,321.8447265625,0.0037205698235304534,0.12937048779242286,0.0034511743312370946,0.0,0.003905649775421738,0
2021-07-13 04:00:00+00:00,321.3850271181553,322.04705215935036,320.7597890404242,320.897705078125,3310200,0.0,0.0,0.0,4369.2099609375,,352.11126708984375,320.897705078125,-0.002946817023622362,0.11969330583191291,-0.0035168126585656267,0.0,0.0,0
2021-07-14 04:00:00+00:00,321.9919719216609,322.4517108771948,320.3093116306729,321.2747802734375,3933300,0.0,0.0,0.0,4374.2998046875,,352.74285888671875,321.2747802734375,0.0011743736994372245,0.1191182135204292,0.0011649345752446916,0.0,0.00179372788066412,0
2021-07-15 04:00:00+00:00,319.88622090871877,321.8171292965434,319.64717583648127,321.761962890625,5082600,0.0,0.0,0.0,4360.02978515625,,350.2652282714844,321.761962890625,0.0015152562138352455,0.09134929767475436,-0.0032622408541723713,0.0,-0.007023900138060757,0
2021-07-16 04:00:00+00:00,322.67033663513683,322.6887269799933,318.64063303944346,319.0086364746094,5710400,0.207,0.0,0.0,4327.16015625,,347.42828369140625,319.0086364746094,-0.008593850479815363,0.07727781988657188,-0.007538854211077806,0.0,-0.008099418243935008,0
2021-07-19 04:00:00+00:00,314.4544506688059,322.0354259398433,310.39714868704317,312.69720458984375,9715300,0.0,0.0,0.0,4258.490234375,,344.5817565917969,312.69720458984375,-0.01998285117380318,0.1418191752106011,-0.015869512427409305,0.0,-0.008193135772842641,0
2021-07-20 04:00:00+00:00,313.0742856111071,318.4380013694364,312.5774658832866,317.4811706542969,5802200,0.0,0.0,0.0,4323.06005859375,,348.58453369140625,317.4811706542969,0.015183186715621518,0.20765565792920995,0.015162609437855634,0.0,0.011616334942395667,0
2021-07-21 04:00:00+00:00,319.21997407565345,320.3055930918425,318.66795536471113,320.15838623046875,3056800,0.0,0.0,0.0,4358.68994140625,,351.27569580078125,320.15838623046875,0.008397318764892399,0.2208333681629958,0.008241819990835397,0.0,0.007720256779256474,0
2021-07-22 04:00:00+00:00,319.95603049387637,320.91286120447523,318.9532099155008,320.4068603515625,2429300,0.0,0.0,0.0,4367.47998046875,,353.5977478027344,320.4068603515625,0.0007757964856251872,0.22042887908263908,0.0020166699583279435,0.0,0.006610340623366184,0
2021-07-23 04:00:00+00:00,322.00774617370325,322.9185590997177,321.28092082796536,322.53216552734375,4142300,0.0,0.0,0.0,4411.7900390625,,357.7268981933594,322.53216552734375,0.0066112425327848855,0.21305815550905763,0.010145452020822843,0.0,0.01167753589010001,0
2021-07-26 04:00:00+00:00,322.0077276575612,323.3417709028808,321.53850741266956,323.3049621582031,2466600,0.0,0.0,0.0,4422.2998046875,,358.0086364746094,323.3049621582031,0.00239316374535775,0.08997302584104375,0.0023821998626283314,0.0,0.0007875792473892584,0
2021-07-27 04:00:00+00:00,322.02610615750376,322.63332407656515,320.8392979345082,322.578125,3902600,0.0,0.0,0.0,4401.4599609375,,354.0640869140625,322.578125,-0.002250678116438569,0.06868603800515202,-0.0047124448070912095,0.0,-0.011018029060387291,0
2021-07-28 04:00:00+00:00,322.94615488538005,323.1393797461675,320.8209060314938,321.4189147949219,3697700,0.0,0.0,0.0,4400.64013671875,,355.42425537109375,321.4189147949219,-0.0036000521289051026,0.06398007520120948,-0.0001862618826539153,0.0,0.0038415883092977055,0
2021-07-29 04:00:00+00:00,322.8817533562514,323.5809510299616,322.3573340433349,322.76214599609375,2425700,0.0,0.0,0.0,4419.14990234375,,356.0558166503906,322.76214599609375,0.004170359017695542,0.06833661471934308,0.004206152980007483,0.0,0.0017769222830261722,0
2021-07-30 04:00:00+00:00,321.89739171509973,322.9370213576239,320.78417264584294,321.5293884277344,3576700,0.0,0.0,0.0,4395.259765625,,354.2001037597656,321.5293884277344,-0.00382671199865537,0.058245319564389615,-0.0054060480514769305,0.0,-0.005211859500239835,0
2021-08-02 04:00:00+00:00,322.4217676704209,323.7649921227913,320.2229012961427,320.4897155761719,2827100,0.0,0.0,0.0,4387.16015625,,354.2293395996094,320.4897155761719,-0.0032387626906732,0.053394282995346674,-0.001842805614891363,0.0,8.254046098077339e-05,0
2021-08-03 04:00:00+00:00,321.1703934879446,323.10244480327464,319.34874029174716,323.01043701171875,3819300,0.0,0.0,0.0,4423.14990234375,,356.37640380859375,323.01043701171875,0.007834448270410374,0.08567287596147498,0.0082034265474622,0.0,0.0060612263552510814,0
2021-08-04 04:00:00+00:00,321.6304267673688,322.0812284775,320.0571973064956,320.15838623046875,3118500,0.0,0.0,0.0,4402.66015625,,356.891357421875,320.15838623046875,-0.008868805117201483,0.10633294014693613,-0.004632387901412294,0.0,0.0014449711254109765,0
2021-08-05 04:00:00+00:00,320.94968901974534,322.60571743392063,320.7840917936966,322.56890869140625,2261400,0.0,0.0,0.0,4429.10009765625,,359.15509033203125,322.56890869140625,0.0075009534593270385,0.11809187247600894,0.006005446813494242,0.0,0.006342918826919952,0
2021-08-06 04:00:00+00:00,323.4981305299395,324.2985451761161,323.35092364099944,323.9305419921875,2123700,0.0,0.0,0.0,4436.52001953125,,357.5810852050781,323.9305419921875,0.0042123324705495915,0.11596561605930598,0.001675266241764728,0.0,-0.004382522117389431,0
2021-08-09 04:00:00+00:00,323.4797560134706,323.9029582918379,322.513716021977,323.06573486328125,2322500,0.0,0.0,0.0,4432.35009765625,,358.2418212890625,323.06573486328125,-0.002673300217863579,0.11457470643497228,-0.0009399082741974318,0.0,0.001847793720983315,0
2021-08-10 04:00:00+00:00,323.3048516417583,324.7124838184116,322.9368485513146,324.519287109375,2841000,0.0,0.0,0.0,4436.75,,356.4056091308594,324.519287109375,0.0044891547451969055,0.10518555139083043,0.0009926793341701323,0.0,-0.0051256219935346126,0
2021-08-11 04:00:00+00:00,325.6325294376064,326.7181484608366,325.4117331825327,326.55255126953125,3422500,0.0,0.0,0.0,4442.41015625,,355.79345703125,326.55255126953125,0.006245918346801698,0.06255240895645862,0.0012757437876824707,0.0,-0.0017175714520940577,0
2021-08-12 04:00:00+00:00,326.78252720603365,326.8377262648154,325.44848443952463,326.8193359375,3118600,0.0,0.0,0.0,4460.830078125,,357.0758972167969,326.8193359375,0.0008166396137298189,0.05637555214922934,0.004146380281677686,0.0,0.003604451291059574,0
2021-08-13 04:00:00+00:00,327.38981600434533,327.8682173099246,326.60779173271555,326.96661376953125,2414900,0.0,0.0,0.0,4468.0,,358.3292541503906,326.96661376953125,0.00045053838978496077,0.055998190296969,0.001607306655808216,0.0,0.0035100575069977324,0
2021-08-16 04:00:00+00:00,326.06502556864723,328.0798761503857,324.45498694431666,328.0522766113281,3634600,0.0,0.0,0.0,4479.7099609375,,358.4847412109375,328.0522766113281,0.0033149084763848947,0.03896491180415383,0.002620850702215849,0.0,0.00043392231794059377,0
2021-08-17 04:00:00+00:00,325.6050200778614,326.30424584835407,323.39697268511907,325.5314025878906,5019600,0.0,0.0,0.0,4448.080078125,,355.32708740234375,325.5314025878906,-0.007714043677487682,0.08265312127286187,-0.00706069881494753,0.0,-0.008808335322522787,0
2021-08-18 04:00:00+00:00,324.4180965912141,325.7245399572701,321.9064549382536,322.1180419921875,4038000,0.0,0.0,0.0,4400.27001953125,,351.9072570800781,322.1180419921875,-0.010540863515065868,0.09560539215050405,-0.010748470745585936,0.0,-0.009624457136850006,0
2021-08-19 04:00:00+00:00,319.5513181140498,322.4494106845733,319.5329277765794,321.5293884277344,5442200,0.0,0.0,0.0,4405.7998046875,,353.607421875,321.5293884277344,-0.0018291185538932481,0.0911556027769053,0.0012566922329095842,0.0,0.004831286541314483,0
2021-08-20 04:00:00+00:00,321.6315629352614,324.1844767633708,321.2168167465661,323.6407165527344,3394800,0.611,0.0,0.0,4441.669921875,,357.2702941894531,323.6407165527344,0.0065450511290948196,0.11416463184361274,0.008141567655737925,0.0,0.010358584373118651,0
2021-08-23 04:00:00+00:00,325.299692797751,326.54390342042893,325.2628477152249,325.7513122558594,3569200,0.0,0.0,0.0,4479.52978515625,,362.6138000488281,325.7513122558594,0.006500243431088281,0.12528398048716122,0.00852379036424833,0.0,0.014956479579411708,0
2021-08-24 04:00:00+00:00,326.3318760876082,326.7097490805277,325.90793268438716,326.0185241699219,1981400,0.0,0.0,0.0,4486.22998046875,,363.7213134765625,326.0185241699219,0.0008199579486498508,0.11218558106597923,0.0014957363013194946,0.0,0.003054250631347344,0
2021-08-25 04:00:00+00:00,326.05539409130444,327.2166609297558,325.26280303560884,326.4240417480469,2434700,0.0,0.0,0.0,4496.18994140625,,364.1391906738281,326.4240417480469,0.001243075334218406,0.059070780664911136,0.002220118224179668,0.0,0.001148893897009895,0
2021-08-26 04:00:00+00:00,326.69131782992207,327.17978229535066,324.47940380017013,324.5623474121094,3008900,0.0,0.0,0.0,4470.0,,361.8269348144531,324.5623474121094,-0.005719626223352592,0.08031661987034357,-0.005824918819612557,0.0,-0.006349923102471511,0
2021-08-27 04:00:00+00:00,325.01405114177584,327.0416561108503,325.01405114177584,326.7835998535156,3163700,0.0,0.0,0.0,4509.3701171875,,365.3438720703125,326.7835998535156,0.006820526209464193,0.08134239861975108,0.008807632480425154,0.0,0.009719943203407189,0
2021-08-30 04:00:00+00:00,327.14295099053845,327.3825846508398,326.14759939377734,326.3319091796875,2482000,0.0,0.0,0.0,4528.7900390625,,369.4438171386719,326.3319091796875,-0.0013831879341270584,0.0721942299646316,0.004306570844779589,0.0,0.011222153652464595,0
2021-08-31 04:00:00+00:00,326.0739201493685,326.9955536468241,325.5025118811096,326.1845397949219,2913800,0.0,0.0,0.0,4522.68017578125,,369.1426086425781,326.1845397949219,-0.0004516955473010757,0.07224398580161477,-0.0013491160395050494,0.0,-0.0008153025767939637,0
2021-09-01 04:00:00+00:00,326.52550317935027,326.5807989329331,325.6038697849443,325.8434753417969,2739200,0.0,0.0,0.0,4524.08984375,,369.7547607421875,325.8434753417969,-0.0010461651227065875,0.0717922820552382,0.0003116886257619189,0.0,0.0016583078877303592,0
2021-09-02 04:00:00+00:00,326.97708444835814,327.34573216953635,326.18449325412587,327.0600280761719,2390000,0.0,0.0,0.0,4536.9501953125,,369.5797729492187,327.0600280761719,0.0037265970726606764,0.05716204106250211,0.002842638410522902,0.0,-0.00047325365768802197,0
2021-09-03 04:00:00+00:00,325.9632659707615,326.8572514164858,325.419505686911,326.3872375488281,2465400,0.0,0.0,0.0,4535.43017578125,,370.7166442871094,326.3872375488281,-0.002059204469813357,0.036411979014076654,-0.0003350311257153127,0.0,0.003076118935888994,0
