month,kw_1_search,kw_2_search,kw_3_search
2025-12-07,0,80,70
2025-12-14,0,80,70
2025-12-21,0,70,70
2025-12-28,0,75,69
2026-01-04,0,78,71
2026-01-11,0,79,66
2026-01-18,0,85,67
2026-01-25,0,92,63
2026-02-01,0,96,73
2026-02-08,0,92,77
2026-02-15,0,87,66
2026-02-22,0,82,67
2026-03-01,0,82,71
2026-03-08,0,86,69
2026-03-15,0,85,69
2026-03-22,0,73,64
2026-03-29,0,67,69
2026-04-05,0,62,52
